Time,Phocaeicola_A_858004,Anaerostipes,Faecalibacterium,Coprococcus_A_121497,Mediterraneibacter_A_155507,Butyrivibrio_A_180067,Bacteroides_H,Phascolarctobacterium_A,Paramuribaculum,Ruminococcus_E
125.0,0.34705418708441993,-3.8782778634783255,-0.6216166520706412,-1.5879950493730512,-4.1548780713846885,-5.533637507934481,-0.985628659176359,-2.8920915639522664,-2.509326245030368,-1.3907496637871364
126.0,0.5770975288189872,-4.323192375339856,-0.9204091666973597,-1.985617202831242,-4.473903892880596,-5.469000195416552,-0.9332960790026448,-2.195266032074398,-2.2664655632675426,-1.3243674272149462
127.0,0.8300258754708536,-4.848488438411483,-1.468113789205443,-2.5415443749298343,-5.235177982046876,-5.3878978085598845,-0.917354117432299,-1.8567047197870599,-2.038002308965021,-1.3099454747651484
128.0,0.8498128196851961,-4.56841302882229,-0.7617544767009703,-2.339765482537218,-5.361400671532759,-5.361400671532759,-0.9299976057491837,-2.1723742218526096,-1.9461446400970106,-2.0752486669847086
129.0,0.5927782980773919,-4.500243554983053,-0.4519601158738329,-1.8075367785995256,-4.6148324516572785,-5.432402239983951,-1.074997319513558,-2.6053928929951558,-2.5546176635519333,-1.3895351699296992
130.0,0.33826696783359966,-3.7879657661774093,-0.5604691921645224,-1.7042673238590949,-4.147856845769703,-5.580550803846105,-1.3783326752193106,-3.475814894560595,-2.613998349380436,-1.511960239134472
131.0,0.34621213776670956,-4.7482278209356625,-0.5042067704476965,-1.189463541459571,-4.413050392442125,-5.541215463646131,-1.3357110527167668,-2.679022974105757,-2.437310157836313,-1.8334002751671328
132.0,0.37293108998720714,-4.902953711138986,-0.46360036128522575,-1.2209518902546184,-4.376364603709458,-5.5045296749134645,-1.2564718689186924,-2.7106159901888107,-2.2842633735897175,-1.5172224203203326
133.0,0.44688250379782857,-4.763361269844476,-0.34964397850678663,-1.2581265323887698,-4.313258838836986,-5.42346429583843,-1.2114195428764236,-2.7028352932795334,-1.9956335943230399,-1.088865673802665
134.0,0.5402307715064387,-4.578357451371284,-0.22703969677866231,-1.254525276320379,-4.52730249151605,-5.320290134226519,-1.1540988968156898,-2.6826706607577053,-1.7465496376772711,-0.6662909813576527
135.0,0.5811216624830378,-4.388687999982632,-0.17592406891065004,-1.4140651473217838,-4.388687999982632,-5.276574019919408,-1.1001975106717248,-2.7424886531711508,-1.707472597092688,-0.4515946345689128
136.0,0.6285839732142824,-4.268294557898319,-0.14019012272210118,-1.4824715184708346,-4.268294557898319,-5.242848656420956,-1.0852251156867951,-2.735292157650112,-1.6106805021563537,-0.38060619922716654
137.0,0.3181197242806897,-3.3553573307073536,-0.5243588151145935,-1.4598589665404953,-4.220353352638307,-5.512330579378499,-1.2371326342675566,-2.7953289488244186,-2.130154734497581,-1.1451091609994344
138.0,1.423021739995479,-4.707967578774797,-0.5554843064009958,-3.5448215679666824,-4.846552704442813,-4.950911837792525,-0.23496967275446612,-2.0189268308788133,-1.3527866533103892,-2.073127261360508
139.0,0.6473302714285131,-4.7609986841329714,-1.3008602380505898,-2.415348669160104,-4.634829803818737,-5.476391925736084,-0.821869125457172,-1.8240554655313408,-1.8254826467608856,-2.025619661529915
140.0,-0.38595350933140016,-3.382432268347081,-1.3964347066199168,-1.8916886452238943,-3.5671329042561037,-5.950828969228885,-1.7428669144912574,-2.7686256593981335,-2.803457663641689,-1.8018471654088584
141.0,-0.3529117072615524,-2.7927189958752336,-1.1841649092772002,-2.1429099516220664,-3.2517670430939307,-5.861460875870199,-1.5893276398895608,-2.8186149706909047,-2.251362762146352,-1.3777893869333795
142.0,0.6325012974866056,-4.135368021038236,-0.33914947661582406,-1.6273615046945238,-3.9509244968813944,-5.39665951326631,-1.2563947774415902,-2.2121766467666673,-2.223626752005557,-1.5949066033066759
143.0,0.8700565798210779,-4.572150746651292,-0.5825097026930233,-1.7942231546177934,-4.521095786796057,-5.314083429506526,-0.8742095027208445,-2.0320535954315972,-2.0763944009960746,-2.161997157703299
144.0,0.981721561588604,-4.858540397703833,-1.1222004395364162,-2.839484726894991,-4.7849290189780485,-5.2231807918677715,-0.44104548080837325,-1.56657496850551,-1.371128838572934,-1.5371891553235677
145.0,1.0126188664367979,-4.792490019569256,-0.8767340273945943,-2.634684675878022,-4.593037315836569,-5.1946132796110485,-0.46352435851615525,-1.5845151658872012,-1.3965518547348699,-1.5815441988522447
146.0,1.1192784823050705,-4.647107555447412,-0.5019529442113762,-2.2119701237374443,-4.877283698207226,-5.120227957224953,-0.44395596084837385,-1.8423373562719656,-1.6470286634923672,-1.6747033779021605
147.0,1.1649485104523056,-4.04734851580268,-0.2900078138125268,-2.0853932858892676,-4.69953148661248,-5.1016547466542725,-0.5426420234490839,-2.1407811897147524,-1.9903726359899547,-1.9217362017457864
148.0,0.48934715753804037,-2.6657443611627922,-0.3218052465837038,-2.1585971514325104,-4.510531509777772,-5.442690194778669,-0.78190492081834,-2.3363199027095476,-2.77790378274657,-1.8370651474134536
149.0,-0.04024251605103024,-3.5194443800435646,-0.5269413537240499,-1.7846792958035944,-4.140165759959056,-5.707732424432438,-1.7441698880272332,-2.683421161528324,-2.6780904024759753,-1.4105918607471486
150.0,0.18904757159941687,-3.9794830093829328,-0.7270445633860574,-1.5366195251284065,-4.811016075349374,-5.676008360236946,-1.6625211250145777,-2.6870574229067143,-2.6953981726768506,-1.7805300424414376
151.0,0.16968506815909667,-3.236306039247955,-0.6053763503547995,-2.253000189272016,-4.2060260299148915,-5.664634222419305,-2.0620023738428475,-2.91545040852869,-2.799303805781366,-1.0964480801641177
152.0,0.36049930049830015,-3.5521785897042975,-0.7782736111425699,-3.2975502296249406,-2.599872409710376,-5.696346088754846,-2.1748589559898566,-3.5782928057161536,-3.3279813218502134,-1.9131884029323105
153.0,0.3690942266600037,-4.312513940280603,-1.0072412176164156,-5.095701483122765,-2.334805600325674,-5.78383169425058,-2.2178349866574987,-4.5704099862441065,-4.227801580868638,-4.193583686720277
154.0,-0.4869210649670339,-4.900854280636507,-1.8587696175032913,-5.0200748432199145,-3.132571447653675,-6.265662983424074,-3.0151032668894358,-5.270566680888117,-5.036028729974173,-4.445971603004684
155.0,-2.4592904193043434,-5.5070938187067915,-3.621990336090871,-4.987958538059784,-5.642476501909507,-6.7526819589109515,-3.6611935589714055,-5.5230477054610505,-5.69837572805936,-4.823344434026356
156.0,0.6202819940047724,-5.665967890769613,-1.2260939639839328,-5.665967890769613,-2.6965880356368728,-5.665967890769613,-1.4955201757468632,-5.665967890769613,-5.665967890769613,-5.665967890769613
157.0,1.1411061146830517,-4.932395474687846,-0.5376889715347517,-5.085115301200855,-3.8395271609966954,-5.085115301200855,0.35040842815925766,-4.980756167851144,-5.085115301200855,-5.085115301200855
158.0,1.0238794974735905,-3.869003072343223,-0.19148427433190873,-5.098637325793124,-2.181415699013334,-5.098637325793124,0.28118204199043495,-3.9884318687916807,-5.098637325793124,-5.098637325793124
159.0,0.20168418192720583,-3.337758157627019,-1.3098586528003635,-5.794771466604044,-2.1367465631514753,-5.794771466604044,-1.0232909058968465,-3.582119007357064,-5.794771466604044,-5.741231163653035
160.0,0.7235023936140246,-2.4067151702340874,0.13585863838970758,-5.173340355047107,-1.0824270607448665,-5.173340355047107,-0.12956930491995955,-2.009563020295033,-5.173340355047107,-5.173340355047107
161.0,0.5796087448284746,-1.7009739503394126,0.6616946198439475,-5.058559104447573,-1.1076126177748173,-5.058559104447573,-0.024411457316340757,-2.0920066499819043,-5.058559104447573,-5.058559104447573
162.0,0.583534109008935,-0.9915670348426575,0.11667570598354637,-5.115946962395798,-0.728692850218084,-5.115946962395798,-0.007951848703190656,-1.5118173945205067,-5.115946962395798,-5.115946962395798
163.0,0.819216582037595,-0.4945312508458011,-0.05079237027271466,-4.980064149727907,-0.7071638554735704,-4.980064149727907,0.31350816347055543,-1.8162868149758327,-4.980064149727907,-4.980064149727907
164.0,1.067304756054231,-0.6622612317772165,-0.49820901421015096,-4.945839016436063,-0.5898443524487433,-4.945839016436063,0.23865669754290186,-1.4407408039561158,-4.945839016436063,-4.945839016436063
165.0,1.4154502902089678,-0.7614584518773024,0.16696229530483508,-4.691017911464981,-0.828509038867359,-4.691017911464981,0.49286131426650726,-1.1744193139221655,-4.691017911464981,-4.691017911464981
166.0,1.1221299820688317,-0.5631188469316339,-0.784148729041156,-4.848969907529238,-0.6725933982815553,-4.848969907529238,0.6015445301648399,-0.9670025399842874,-4.848969907529238,-4.848969907529238
167.0,0.5601238333941208,-1.1697293685656496,-1.782571710971382,-5.337625371748938,-0.7424133266850041,-5.337625371748938,-0.15745307810081166,-1.4567922001271032,-5.337625371748938,-5.337625371748938
168.0,-1.6548532143394514,-1.3945179007484902,-5.8455973669388355,-6.352411430778263,-1.5748946773589456,-6.352411430778263,-2.4602937754479166,-5.8455973669388355,-6.352411430778263,-6.352411430778263
169.0,-2.091966704683976,-0.03662290755509878,-1.2015966234789417,-5.786198086390045,-0.9108569351181535,-5.786198086390045,-1.4853225013274902,-3.13296439498286,-5.786198086390045,-5.786198086390045
170.0,-0.36109501270859923,-0.2225592470503852,-0.4817575540006187,-5.478690681155866,-0.8075543228869071,-5.478690681155866,-0.6974773767146916,-2.269469773849202,-5.478690681155866,-5.478690681155866
171.0,0.7161023490977283,-0.8541216763503985,0.34417472157285434,-5.003971022198558,-0.6430491371579548,-5.003971022198558,0.06743690003154068,-1.547978467610469,-5.003971022198558,-5.003971022198558
172.0,1.1200750740406078,-1.0375586709106837,0.9998342405991525,-4.7040560236215,-0.9989428750068554,-4.7040560236215,0.2763861004886159,-1.5733644008014198,-4.7040560236215,-4.7040560236215
173.0,1.0294563905111596,-1.2146464195327864,0.9717517134218803,-4.716434368064929,-1.0886414269065865,-4.716434368064929,0.46651941210076275,-1.3860257499985078,-4.716434368064929,-4.716434368064929
174.0,0.8393512948709059,-1.5471302399547224,0.8010143051679248,-4.818779687998271,-1.1909867468399287,-4.818779687998271,0.5249084139878222,-1.1953811865873702,-4.818779687998271,-4.818779687998271
175.0,0.704622406735874,-1.7790581845143305,0.6705247593042276,-4.890340295178647,-1.0984617902292007,-4.890340295178647,0.536273470703444,-1.1838752140046753,-4.890340295178647,-4.890340295178647
176.0,0.052957729785380936,-0.7328016659862475,0.09260463043630462,-5.181718518981075,-0.6061404438228115,-5.181718518981075,0.17761453130993266,-1.4712085719870733,-5.181718518981075,-5.181718518981075
177.0,0.2660368565061779,-0.7936643489529229,0.317023144696702,-5.025876247778109,-0.6912776257423439,-5.025876247778109,0.45899480678713567,-1.1006496351745645,-5.025876247778109,-5.025876247778109
178.0,0.6020213166209285,-1.425293515794749,0.6704717430674034,-4.811199441867348,-0.9034944292190064,-4.811199441867348,0.7761714274527529,-0.6656953520969702,-4.811199441867348,-4.811199441867348
179.0,0.5877988982893956,-2.2704749118816254,0.7430350831822763,-4.91202085586384,-1.1593540348815625,-4.91202085586384,0.5375484428176289,-1.1894735602192,-4.91202085586384,-4.91202085586384
180.0,0.6412711374221503,-2.6713648668226604,0.8223344902817922,-4.847244417025497,-1.1489184836950828,-4.847244417025497,0.6743676236720255,-1.1949079568207535,-4.847244417025497,-4.847244417025497
181.0,0.7395898761332245,-2.900319050947521,0.8734832792939486,-4.755045812176844,-1.0787538149137328,-4.755045812176844,0.8764437988242935,-1.222244183591401,-4.755045812176844,-4.755045812176844
182.0,0.8487826246564281,-3.166780945200782,0.8591903176915767,-4.722811058582724,-1.035441407721224,-4.722811058582724,0.9063108383833953,-1.2276766939732306,-4.722811058582724,-4.722811058582724
183.0,1.158780452217031,-3.092975035233839,0.4458870965639028,-4.779366736990454,-0.8147600125230925,-4.779366736990454,0.572956360063537,-1.003745052416817,-4.779366736990454,-4.779366736990454
184.0,1.049205880557381,-2.7284975570625676,-0.27850038496950735,-5.0330726409820485,-1.105677258192898,-5.0330726409820485,0.2112283717436556,-1.3651701660500228,-5.0330726409820485,-5.0330726409820485
185.0,0.7343979073822018,-0.9315438062801187,-0.3225023083678482,-5.236140514230307,-1.5752834777108058,-5.236140514230307,-0.2321694920317514,-2.278118545723221,-5.236140514230307,-5.236140514230307
186.0,2.117869244780635,-3.4353228942963288,-0.7175443210161805,-4.150716135899441,-2.6301163917790555,-4.150716135899441,1.7072938546624707,-1.2515031725987056,-4.150716135899441,-4.150716135899441
187.0,1.6206333176076764,-1.5406480530472866,-0.5817375906323634,-4.501521609986806,-1.6144971572185693,-4.501521609986806,1.3206570554415933,-1.2573765307809066,-4.501521609986806,-4.501521609986806
188.0,1.1763403821923806,-0.7606942263804619,-0.333017605307127,-4.803561296434713,-0.9811435300942777,-4.803561296434713,0.7313793747707205,-1.216031323712417,-4.803561296434713,-4.803561296434713
189.0,0.8669093235590024,-0.6693675874912504,-0.3442572969084019,-5.018991369306573,-0.8761035251592275,-5.018991369306573,0.25730156871394305,-1.2689079216964119,-5.018991369306573,-5.018991369306573
190.0,1.3366520911317195,-2.676657587125838,-1.3095127376339302,-4.801303634987642,-1.8461414097292916,-4.801303634987642,0.9214716218235666,-0.9716931624855514,-4.801303634987642,-4.801303634987642
191.0,0.9506281769685256,-1.5611172814423748,-0.4885498076008232,-5.037722677544773,-0.6760988814425473,-5.037722677544773,0.20686855349266575,-1.140010176223888,-5.037722677544773,-5.037722677544773
192.0,0.7819525974961317,-2.0785561920685893,0.335951020271956,-4.950133076740289,-0.742171022002662,-4.950133076740289,0.5132872426371657,-1.5887251563442126,-4.950133076740289,-4.950133076740289
193.0,1.0587480628799817,-1.2503490501057537,0.3550862166708788,-4.725252845214213,-0.9803562524211418,-4.725252845214213,0.9552691917855058,-1.3027919378143746,-4.725252845214213,-4.725252845214213
194.0,0.8455075964912735,-0.7851954565652393,0.11387358401601833,-4.905117785290555,-0.9006154981121619,-4.905117785290555,0.6406170398770805,-1.7343908621535644,-4.905117785290555,-4.905117785290555
195.0,0.736854997206988,-0.95586333348135,-0.06394042033811598,-4.956346249865758,-0.8571887497050121,-4.956346249865758,0.724738566922817,-2.145747824899595,-4.956346249865758,-4.956346249865758
196.0,0.6859283915081116,-0.8310133217523179,0.46634488016319975,-4.983460787030342,-0.761685033383243,-4.983460787030342,0.1923693131299713,-2.000062612608631,-4.983460787030342,-4.983460787030342
197.0,0.7934163722615606,-1.2599575087889188,0.17116212846671508,-5.035579193362557,-0.6469581969976852,-5.035579193362557,0.1399400274462197,-2.0577647872711466,-5.035579193362557,-5.035579193362557
198.0,1.1290212298976456,-1.284793745780613,0.09385036877459552,-4.847676068855204,-0.7971179989681367,-4.847676068855204,0.5245100275379686,-1.5371416306041081,-4.847676068855204,-4.847676068855204
199.0,0.9674692640177771,-0.31293461123736943,0.3157454689754957,-4.797226955218536,-0.6370253891191009,-4.797226955218536,0.5592561174052693,-1.5339601024745972,-4.797226955218536,-4.797226955218536
200.0,0.6486665339855111,-0.9669763570118066,0.7206501386258619,-4.804913450769634,-0.9377919280196414,-4.804913450769634,0.7764665092413392,-1.3842489016225055,-4.804913450769634,-4.804913450769634
201.0,0.6762311211150953,-1.2565067123543365,0.34302109409041504,-4.996189406534232,-0.9718290821501399,-4.996189406534232,0.41825633730316114,-1.685654968283136,-4.996189406534232,-4.996189406534232
202.0,0.31493863842149095,-1.6930437141127994,-0.10857919807443883,-5.225845342698243,-1.0105463901180989,-5.225845342698243,0.29532667160625814,-1.6053872329763181,-5.225845342698243,-5.225845342698243
203.0,-0.10176927118094659,-1.9707489544119952,-0.44183518619111495,-5.421521218618164,-1.1236325337929158,-5.421521218618164,0.18401459438432188,-1.6371130355288148,-5.421521218618164,-5.421521218618164
204.0,0.21340383309107192,-1.1560533354227114,-0.18164391425832416,-5.286640706742218,-1.0951781991460483,-5.286640706742218,0.12584433960616237,-1.6691316601161534,-5.286640706742218,-5.286640706742218
205.0,0.5199509913693392,-0.8801924043439919,-0.37629499226794016,-5.092237157305998,-0.46800872124197723,-5.092237157305998,0.3765311638362363,-1.3499441157310208,-5.092237157305998,-5.092237157305998
206.0,0.672407497155936,-0.6476353510138648,-0.31430544533084515,-5.073131655225476,-0.578957697940516,-5.073131655225476,0.17261960752483962,-1.264036406470085,-5.073131655225476,-5.073131655225476
207.0,0.6876154509648862,-0.6885801087476375,-0.37366962225905587,-5.138139766664866,-0.7166007762251576,-5.138139766664866,0.024234473661433942,-1.8417560698826811,-5.138139766664866,-5.138139766664866
208.0,0.6502558057714045,-0.7498318017640309,-0.4440223711979041,-5.233503290700851,-0.9783959317139403,-5.233503290700851,-0.20294350069520717,-2.337323555866849,-5.233503290700851,-5.233503290700851
209.0,0.8120571153459026,-1.069902367508201,0.02168427050350541,-5.094262691892292,-1.0817698068743444,-5.094262691892292,0.03740074985580377,-2.130545654960474,-5.094262691892292,-5.094262691892292
210.0,1.0738188816439225,-2.4125708696476793,0.4906450309872683,-4.860113602827415,-1.146916139530223,-4.860113602827415,0.45315740898886725,-1.6824850549483656,-4.860113602827415,-4.860113602827415
211.0,0.9962558781268339,-2.729801291624274,0.08400513289549294,-4.989470912665,-1.4518591310198352,-4.989470912665,0.31345193576851993,-1.1223493899150072,-4.989470912665,-4.989470912665
212.0,0.39412402399549773,-1.2376040819084102,0.14503317777481683,-5.241103039936726,-1.3422753159104162,-5.241103039936726,-0.15394774184972038,-1.4667428954987998,-5.241103039936726,-5.241103039936726
213.0,0.9050039899007105,-0.9073655858381422,0.3658234150404944,-4.939560009405384,-1.0362837903187414,-4.939560009405384,0.2155418900684427,-1.4975492483834068,-4.939560009405384,-4.939560009405384
214.0,0.8555713451450757,-0.9169336303547293,0.0738638741473463,-4.995817338700698,-1.0793131507575227,-4.995817338700698,0.35311298918874057,-1.874783381552407,-4.995817338700698,-4.995817338700698
215.0,0.21774774182270118,-4.4603850840344785,-2.376179387856404,-5.370652425105194,-3.157999965858214,-5.370652425105194,0.5583159527152688,-0.6948928072985447,-5.370652425105194,-5.370652425105194
216.0,0.11571956227768965,-3.4849886701174686,-2.080563655568609,-5.445779784344331,-3.1803854587232046,-5.445779784344331,0.436140000560612,-0.8324022552735422,-5.445779784344331,-5.445779784344331
217.0,-0.028683125388847097,-2.113788555567738,-1.1215387341450587,-5.662534857594867,-2.2222856466904224,-5.662534857594867,-0.32016161726343273,-1.5579187391093852,-5.662534857594867,-5.662534857594867
218.0,0.12352647190895305,-2.1100936247952653,-0.9248815017541037,-5.567820237816356,-2.1170479736101875,-5.567820237816356,-0.22255658054622152,-1.4390024934749137,-5.567820237816356,-5.567820237816356
219.0,0.40429492498715214,-2.136641991650218,-0.6160012037954066,-5.40410892550624,-2.0835880252821055,-5.40410892550624,-0.08489545465931658,-1.2551271216862139,-5.40410892550624,-5.40410892550624
220.0,0.6865154886248712,-2.1869679718364097,-0.3100535320786133,-5.213948166386498,-2.020398684334845,-5.213948166386498,0.10310849383631249,-1.049464605938072,-5.213948166386498,-5.213948166386498
221.0,0.941206113389252,-2.3557892878034643,-0.03506335079563794,-5.031996477950884,-1.983917451722143,-5.031996477950884,0.26708673294486895,-0.823216549005491,-5.031996477950884,-5.031996477950884
222.0,1.1101251678918334,-2.4910092542898883,0.1683524446252005,-4.909589915599563,-2.0043379580327803,-4.909589915599563,0.3703509389548043,-0.7562779083994049,-4.909589915599563,-4.909589915599563
223.0,1.2770247941224053,-2.5560298296851824,0.3482542232464283,-4.768682288932164,-1.872502554098161,-4.768682288932164,0.5193485882040536,-0.5956893567342645,-4.768682288932164,-4.768682288932164
224.0,1.3173580003105043,-2.683408032534784,0.39505676815577084,-4.733026735343085,-1.8490727649689132,-4.733026735343085,0.5494318270254306,-0.5152940638237333,-4.733026735343085,-4.733026735343085
225.0,1.294677443586612,-2.871980530510592,0.3713074986852636,-4.752201105507119,-1.754978411456387,-4.752201105507119,0.5424758195083725,-0.5843051023238299,-4.752201105507119,-4.752201105507119
226.0,0.9060247979330129,-1.948423356559712,0.02263286170024048,-5.019718329610404,-1.3716695382063113,-5.019718329610404,0.26997820501356107,-0.9596289525760939,-5.019718329610404,-5.019718329610404
227.0,0.33827711235818136,-1.482619344432521,-0.5506409356947193,-5.374736999762868,-1.1079897097515394,-5.374736999762868,-0.13918193445443539,-1.552319233422433,-5.374736999762868,-5.374736999762868
228.0,-0.07592350819142824,-1.4029555066375574,-0.9660218009412358,-5.5902502370052565,-1.0197838286324077,-5.5902502370052565,-0.3709308185104192,-2.1307925673053463,-5.5902502370052565,-5.5902502370052565
229.0,-1.5054960238956014,-1.8731024574032435,-0.2029933823042075,-5.996592453388738,-3.7719768396631035,-5.996592453388738,-1.4255567900008157,-3.8021574273318346,-5.3653248424759745,-5.996592453388738
230.0,-0.8912919243308122,-1.3546781417813616,-0.25032929483377475,-5.868327124831849,-3.547419101279794,-5.868327124831849,-1.1280668476295164,-4.122618940838194,-5.026765002914501,-5.868327124831849
231.0,-0.9194284273943749,-1.2129164117388989,-0.3814087672699553,-5.896842748661132,-3.3803648670692397,-5.896842748661132,-1.1917907992793029,-3.9206882228552313,-5.103855105950664,-5.896842748661132
232.0,0.831738206905305,-1.2027455414274515,0.06361531543372667,-5.125798670056294,-1.0478463362615584,-5.125798670056294,-0.28244752703909537,-1.8604295716727686,-5.125798670056294,-5.125798670056294
233.0,1.5045194697119353,-1.4111265317350141,0.9556727328120469,-4.532160488883305,-1.4111265317350141,-4.532160488883305,0.589709137155322,-1.1043297873679148,-4.532160488883305,-4.532160488883305
234.0,1.4236338371675745,-1.5769266479969053,0.9097935824130303,-4.582353237754934,-1.5714945382614784,-4.582353237754934,0.5797059111366953,-1.010156709124408,-4.582353237754934,-4.582353237754934
235.0,1.2877511353158857,-1.7500406203127352,0.8628315652702574,-4.673193779566006,-1.8759208020134661,-4.673193779566006,0.4929538342067865,-1.0337758753521444,-4.673193779566006,-4.673193779566006
236.0,1.1701586367642824,-1.916518244588755,0.7795602082142032,-4.75646513662206,-1.9133098433272555,-4.75646513662206,0.39418408701437513,-0.9437188362365205,-4.75646513662206,-4.75646513662206
237.0,1.0192636033479625,-2.045327319165505,0.718294963796198,-4.845948342469303,-2.107377260799783,-4.845948342469303,0.31390238207907406,-0.929444154526128,-4.845948342469303,-4.845948342469303
238.0,0.7822559730877603,-2.3507470664228385,0.5328009144830179,-5.019354915517395,-2.3133150225240517,-5.019354915517395,0.11781607222408907,-0.9687968456303269,-5.019354915517395,-5.019354915517395
239.0,0.6236115944276321,-2.34163482917633,0.47236397855368617,-5.101319926939274,-2.348623417836088,-5.101319926939274,0.03455789390052533,-0.9831862163181353,-5.101319926939274,-5.101319926939274
240.0,0.4670720004395732,-2.398580419603519,0.4439642401805777,-5.165205604416539,-2.4160217905259236,-5.165205604416539,-0.0006284995887737566,-1.0188309516177794,-5.165205604416539,-5.165205604416539
241.0,0.2938162625152998,-2.495407417146823,0.37679664769129295,-5.244591231037439,-2.401435937742633,-5.244591231037439,-0.08221699071113919,-1.0028416888846141,-5.244591231037439,-5.244591231037439
242.0,-0.07716574618128891,-2.048407740505941,-0.5645623960657475,-5.4490963939810495,-1.801047602576957,-5.4490963939810495,0.13435345360852513,-1.03551932423264,-5.4490963939810495,-5.4490963939810495
243.0,-0.2587542612069822,-1.9017676407463926,-0.7760586243709799,-5.516318901573312,-1.787146274435295,-5.516318901573312,0.12458589993515479,-1.1181816755088538,-5.516318901573312,-5.516318901573312
244.0,-0.5230093211618729,-1.8033077959532164,-1.0288298214612128,-5.611183059216147,-1.7720620878091298,-5.611183059216147,0.06557899671173728,-1.2273543540499805,-5.611183059216147,-5.611183059216147
245.0,-0.7846727781015035,-1.7469717779145977,-1.354767005579536,-5.71989298576798,-1.807778707317709,-5.71989298576798,-0.028731919079810098,-1.4027470423870734,-5.71989298576798,-5.71989298576798
246.0,-1.1045224275059655,-1.6667450283003329,-1.7264023177675973,-5.834641031483622,-1.9606401833174592,-5.834641031483622,-0.132769234354273,-1.6040276214936586,-5.834641031483622,-5.834641031483622
247.0,-1.4563732379126362,-1.6371921450267044,-2.10948418657249,-5.946235999453421,-2.019924413811676,-5.946235999453421,-0.2736263172442486,-1.7981224909442493,-5.946235999453421,-5.946235999453421
248.0,-1.8245045067308787,-1.5765243763135168,-2.4743572336904482,-6.052715382295669,-2.175292537332544,-6.052715382295669,-0.44455366693821674,-1.9841248175840374,-6.052715382295669,-6.052715382295669
249.0,-2.1944023385137217,-1.5930781953462612,-2.8668338650888785,-6.165251397531882,-2.3097016407054176,-6.165251397531882,-0.6676822836328947,-2.1975186349544487,-6.165251397531882,-6.165251397531882
250.0,-2.4980308665332904,-1.6098872245323836,-3.117053294184532,-6.259687297292977,-2.44330322697782,-6.259687297292977,-0.9188941764501486,-2.366448165778028,-6.259687297292977,-6.259687297292977
251.0,-2.7333309220403392,-1.602967303945785,-3.3605997883524794,-6.3523155873355845,-2.7230621138323365,-6.3523155873355845,-1.2476524972652134,-2.481748486249401,-6.3523155873355845,-6.3523155873355845
252.0,-2.8918681952278824,-1.5708568905461027,-3.545649486505696,-6.432673939273932,-2.927575726793984,-6.432673939273932,-1.6924136620716,-2.610256172933497,-6.432673939273932,-6.432673939273932
