"Time","Phocaeicola_A_858004","Bacteroides_H","Faecalibacterium","Paramuribaculum","Lachnospira","Parabacteroides_B_862066","Phascolarctobacterium_A","Ruminococcus_E","Gemmiger_A_73129","Prevotella"
0,7.69044074284235,7.31207709444651,0.283220975512264,0.339741449560807,7.06447119562047,1.33444850006654,5.82473513120413,1.32377585844113,0.788359066704097,1.60218659948553
1,6.55387688869296,6.77337138742684,0.531192629157495,0.005,6.86398760957853,0.841811022224707,5.24951612677493,0.879300851251751,1.08288709972446,1.14755830083999
2,6.74789945739328,7.16553378010252,0.005,4.28259573501797,6.17977387918547,0.990058327301002,5.66032256411521,1.013054828473,1.5934622629388,0.710848905376785
3,7.69921975622327,7.79539459306156,3.76699764028363,1.4193712441909,8.20599917645742,1.53568417809731,8.79397707893356,1.50533782532869,4.45886438308024,1.10013429431779
4,4.35453152991331,4.47120922068443,3.52527798897482,2.04280901671643,4.23557640973761,0.005,4.32529576538439,0.119789086546839,3.62091771643493,6.49594795384914
5,5.30349563321163,3.73333086078484,4.615868233061,2.51630692783608,2.90824665703383,1.51528584961769,5.28603331358476,0.526649004622724,2.55050252302502,9.47143137221692
6,6.27716630090372,7.17110009215818,7.28930162118656,5.40880760551254,5.13955362870586,4.88471746650637,6.74672697168741,1.18877837855116,4.92151051202744,8.60666859980883
7,8.07524191841914,8.97247460362244,8.82864055215932,7.41421104344007,4.00269525567554,6.6741059416578,9.80947592731039,2.08772928064511,5.94590745319972,5.49284507535646
8,8.72115397996462,10,9.34610552483573,6.77259317780696,5.84840640302758,7.31516030386772,9.24093117178098,2.55928964014158,6.82771221838636,2.60141793738639
9,4.27580274574035,3.98307295863051,4.63621050932615,1.87452822487714,1.56010143688732,4.26430890662739,2.52362682911794,0.118999482609354,2.23703346976829,7.37761715451918
10,8.25956807881473,9.5340390428982,8.64686559759756,8.88903229544301,6.37009443333241,8.51054569849573,9.56478996874336,2.32942237134863,6.38705035839608,4.53437099782057
11,3.4824382250829,3.81939180675477,4.14076193422929,1.95875919095072,0.283112291411884,4.69298784614745,2.82304770230693,0.005,1.38227030368166,7.38258324028181
12,5.16683758520441,7.14821925395228,7.47820135321716,5.09993036503401,5.71144958231911,6.54425306501448,6.00676609971325,1.06979689858269,5.00146631590985,8.79243593737103
13,7.0982828477474,8.6358225895585,9.37735280105397,8.28307758857095,7.65150803927068,8.47956839466865,7.05406623079941,1.90352203446372,6.57044241117622,1.99622368683421
14,3.41639216577732,3.7141565876733,6.15576334468322,4.43502682164439,2.71598783835312,5.13660642192534,3.66091594939351,0.280762594597292,4.72590579878509,8.87804645591388
15,4.28601803054623,4.64512606126887,6.79596620632758,5.89153623242576,3.04858568041532,5.8433697580787,5.54402498541347,0.57914429234828,5.71910239495216,9.17305707963789
16,5.8984910759803,6.15093370840798,8.52780426342007,5.90479097345147,5.30525753730459,6.34785925038698,5.24504817283683,1.07009189460931,6.6065780802619,8.24409355560112
17,4.19760495773347,3.64162024407801,6.36615187872159,3.90275236655982,2.49962733011982,4.77884945993444,3.21728440035698,0.276379072512302,3.92052554048539,8.33964149856752
18,2.94152776449176,1.78390652372751,4.39992171884709,1.1262460595245,0.918526066652052,3.41710321560482,2.59931654305595,0.128660765948507,2.06329645316422,9.46161375088342
19,8.08063175024096,9.27932429817474,9.77033864449701,7.91007537697994,9.50381469390376,9.37287824685018,8.94600601126807,2.38862101216746,6.95835682899032,3.70749773131547
20,2.22276883087879,2.48966275362263,5.34031203112408,0.994052389776406,3.15976832145623,4.38144815444488,3.27472171934164,0.299845920918581,2.64209179136528,10
21,7.79592335860258,8.97256702515294,8.92231234944995,8.54176143530117,9.65264152448402,8.86614297364335,8.08742843784126,2.15304250026376,5.18686185242951,3.76171943791376
22,8.14182888968414,8.75631280159098,9.27016853987716,7.75874825775398,10,7.9199454774668,9.19776761697441,2.27469540430156,5.13939830075113,3.51920583300582
23,6.54067344787845,7.55127500447049,7.27666022914786,4.60217250927015,8.77458667854816,6.58186548834857,7.04133943357585,4.26487497426323,5.58007398602668,4.86248598327141
24,8.12261721221524,8.98318561899181,9.10046747657004,7.85263237367435,8.77150052990032,8.66107438263765,8.39939096363728,5.38270636461192,7.12143561832272,3.54095401631444
25,7.75357692949786,8.42778558421086,8.01282449584422,8.12101206681826,8.16794764088351,8.67052392459798,7.64304937557037,3.88405705772988,5.97795412562831,4.47628467772548
26,7.17380619725505,8.07952139028552,9.07347373608017,7.75180963890679,8.55524143506045,8.15777810957817,7.4518888282966,5.66643902698129,7.14710866656795,3.99373797655499
27,6.90027259824362,7.73752889323362,9.15650588121474,7.2956859879706,8.31737274457855,7.81149787717015,7.80149899621861,6.05586846391243,6.1927348651322,6.61362043278936
28,8.07660282635081,8.62438990148508,8.72796833603376,7.79396945287058,9.40248189765252,8.05165302405362,8.22133248878122,3.8958997252571,6.00529024184056,3.67076053708471
29,7.62084149603316,8.17136971923613,7.96779287775945,7.11070788230086,8.1173138862553,7.50460249531499,7.36037108325863,3.61342015823227,5.60156853355495,4.68566601035241
30,8.04824427521809,8.92595866839183,9.50129479610404,8.69883510653337,8.29848433812368,8.7926083980966,9.07490019787834,4.61723060811604,7.39126375804838,3.48480353668617
31,7.73970307592602,8.33750976682135,7.32560330385291,6.05056064423281,9.93588272052326,6.6048435169614,8.23839336678948,4.07725145706537,6.15227275556789,5.16606994036048
32,2.11882880660944,2.73154661757671,3.92458707275888,2.34939551567309,4.9854564200035,3.35934348560128,3.54637807940837,3.66519708243719,3.94882365462922,9.2266130881541
33,2.29036198699048,2.89384090853834,4.29779226996831,2.47323054008924,5.13509197840203,3.45583171848146,3.65370011443995,3.70466079905663,4.14331844068438,9.23085730982727
34,2.68020153111559,3.23531419787107,4.91035431299378,2.73370225622554,5.48240897407923,3.69748082608527,3.92211063868057,3.77315137029538,4.14225267503485,9.14960784217511
35,3.31284433052432,3.68844699489624,5.63068244251033,3.26681476268539,5.79018380034077,4.27597469077423,4.1257098756436,3.72987003208012,4.23885389873882,9.00602573674318
36,3.96856741153916,4.26084720846916,6.37530786088253,3.59792368925658,6.31691906988978,4.79633150946793,4.51837347782561,3.86034939371225,4.22898329954632,8.84957164029204
37,4.65823115234054,4.89271251830208,7.02117837044767,4.26881114101434,6.80127852672711,5.39379737283975,4.96138802804412,3.96487913247364,4.32753502719268,8.49753036070503
38,5.35045080310417,5.53669618428475,7.60074127440029,4.97253741910999,7.28847738839277,6.02908241298711,5.57119588194762,3.992184817536,4.47204969254374,8.00794404392216
39,5.95804342576721,6.12433036534617,8.12006811605569,5.50143603534186,7.7108819836943,6.5729959576791,6.03602448714473,4.00867901686272,4.44370835544417,7.04914309091392
40,6.42219169754344,6.56936592069467,8.43039526867881,5.97639116035864,7.99462366243945,7.04858943670332,6.42885282606058,3.84882294519017,4.62630308626218,5.39077300514905
41,6.6366252081277,6.75841914877482,8.45233650699159,6.18182059774526,7.98794177766629,7.30801253622221,6.4992634273599,3.4199355181186,4.33606198129188,3.3813928283082
42,6.62581382943414,7.54551972144052,8.06481389186903,6.26639616243106,4.2187733440641,7.61476620247593,7.49165231328836,2.82203507431767,4.33782968899642,4.25976588906959
43,7.10059093994446,8.25628592695097,8.32448483540586,5.97611096993831,5.78361193914635,7.87204724868879,9.18168958072051,3.14013170947758,4.38162335187038,4.47679280853743
44,4.04025935722952,5.00164506068178,6.00586100222967,2.58200871853793,3.07813616514548,5.17436135956105,5.4271063063412,3.56178564954881,3.35985826438602,8.77886543430388
45,6.8602000541547,8.25243747996266,8.20311916772138,6.68159982459288,4.47141507619013,7.72002557797277,7.0776405887607,3.74810893049627,6.00221611092564,2.13179505118552
46,6.75769640114226,7.68911440764619,8.31941022973911,7.03821521045402,4.49478618143246,6.85968287194797,7.83802972907859,2.86410076256339,5.91272026275942,2.44454353250908
47,7.10412599323891,8.03822162444445,7.73185855721209,6.91845301741942,6.49010985992011,6.35035276054978,7.96296577405299,3.53860434224323,5.59618206947054,2.02408871830577
48,7.35738189294339,8.29723505029533,6.57600164145052,6.43128066775287,7.6515169789784,6.02112763480982,8.01613197004036,4.0200577977382,5.18023619818532,1.56480827931381
49,7.22581190868863,7.81800718114276,6.82234140850356,5.50613217007851,7.86932661707912,6.10190528756714,8.21248197932191,3.7777853079509,5.15461554987008,1.40569677547763
50,3.35011086449699,3.70723949458561,4.20364352265844,2.90324060774915,3.53615118967526,3.59579622346878,4.26143138190199,3.48274693697294,4.16674494760056,7.80886460056511
51,5.72281410215555,6.05893168453732,5.19524087081101,6.00744384029837,5.13625142971714,5.57822869354609,5.76010902447837,3.64677108575593,4.56105403442112,7.02129356480155
52,7.51694712068519,7.89704330505654,6.33875157220881,7.91389039050322,6.39657117328321,7.00304252026929,7.22949249189132,3.78773979111318,5.48109280601147,1.92987068838662
53,2.41685228637419,2.88631355209771,4.61466756618862,2.64872206634296,1.77714673369964,3.07504780410489,3.20934631773412,3.31956233475744,4.96011202909374,7.62868372122189
54,3.16103757644164,4.8717782462837,5.36004018536705,4.28012249106882,3.36120802950601,4.74159543049313,4.76670306875604,4.00433095294246,5.47216369745473,7.44966872011133
55,4.94944784575995,7.5034097173879,7.01874907624923,6.6014109709521,5.56089706287081,6.9106401550568,7.3832354028352,5.11729008835819,6.73964884024041,6.62570297164227
56,6.61262418560379,9.16319252211998,8.33073539621041,8.21615487400919,7.12754295987809,8.26414035795457,9.02613060720022,6.04635290106848,7.85926078411473,2.00757562730751
57,8.83198607391347,9.56094524206824,9.57701081851594,7.38367795446345,9.46390422894167,9.29380412988976,9.61779311923787,3.67768295037164,1.79088804880065,2.36544024976296
58,8.1701047549055,9.2936046706195,9.26296414754455,7.44564409994125,9.36544499154114,8.85643353904816,8.81278342031436,3.97700474058045,2.33341284012093,3.16709059349298
59,8.11739375455226,9.19160791532888,8.52152190269151,6.87808452985112,9.76549416849933,8.33785646939,9.86529890212153,4.39386370869354,4.11054636380895,3.22141211899255
60,7.60781082036071,8.19864676933148,9.57230558887806,8.21016019903181,9.04986628636437,8.22572253322797,8.17658637278476,5.28969658755517,5.38860469881488,1.64279668192819
61,7.95994269414725,8.64785328400666,9.5893680495218,7.88599335817477,8.2715465023832,8.10872319239001,9.14644937723967,5.21768468010355,6.18430640699442,1.81930292025928
62,8.03121464504786,8.97454600225014,9.12570601985517,8.14159212569401,8.20619760561518,8.54848623666977,9.10709133777475,5.82544983855149,5.96480818506682,2.6703735986937
63,7.90646699190681,8.75605335296843,9.51225529288678,8.68977284356666,8.66967504211471,8.74246500695589,8.33012856862313,5.68441766689436,5.72237103342388,2.29801146000742
64,7.42663919768629,8.35862133372611,9.80215045023143,8.97415761626439,8.87188376639155,8.7783716639419,6.63779917687405,5.42220885407577,5.63558869699491,1.79605013070791
65,5.93410553593113,7.71050818250762,8.15073686639173,7.84985324794687,6.83691345629466,8.08443303227147,6.56941265434118,4.26322353841817,5.00823898653209,0.893518912694338
66,6.17373490553625,7.70642469622317,7.40794968703789,8.61554675729603,6.42696381992645,8.11096683173969,5.81159612770406,3.5995425880232,6.19985229143859,1.95590538201075
67,5.77450290696053,7.75185207253636,7.96522816347392,9.17016479532499,7.3046282167011,7.91606899293317,6.88891988270179,4.90286173740065,7.61343519936206,1.95861125485658
68,5.21165781552187,7.41406851952149,6.87788812108035,8.69805797667823,7.27297906166064,7.28900173495963,6.12047593535221,5.00231005983968,7.21039930808022,1.20728449798379
69,4.6564981421393,6.75176419854682,6.47236741450097,7.80405612222833,5.84595795405383,6.71142453320914,5.69829593576573,3.34072325702439,5.70542381238778,2.03268544223288
70,6.58475257538572,7.85445674060785,7.40184749806667,8.79544722296669,8.33919699110063,8.1696318470967,5.68730792142719,3.74425030687686,7.6206425461297,1.85682899990347
71,6.10193065105193,7.39162418377466,6.65536857013895,8.17237370602269,7.94094392876213,7.82443740000784,6.48433511546579,3.70066602147018,6.39092593571663,0.761072344750626
72,0.005,1.76561201639867,1.87547894960466,4.11860428933706,3.80413736519831,4.45973770142195,3.48435300923801,3.65118105584772,5.47861183448311,8.58679680384236
73,7.32736179064532,8.31213633489732,7.01045968247731,8.88465420682128,8.46387101721957,8.6025643927283,7.99187585483443,4.40786467641276,8.02526147977811,1.40549432019419
74,7.49768131002321,8.23694094127423,6.97770937212965,8.82625811040663,8.30448402632331,8.5289934587627,7.89953435752374,4.17169815771687,7.67141817160989,1.40876391090748
75,7.58845723731057,8.15897078808434,6.71604632225162,8.77336931919319,7.98660723055836,8.26176191563453,7.4112316860667,4.20498749417235,7.29706108860158,1.36885374548305
76,7.6552191563101,8.09329094778749,6.65195681826173,8.6582590317796,7.72407340802186,8.21289897361841,7.1576694098238,4.05007401546266,6.88777079473636,1.34923011732448
77,7.73489833904464,8.05823141961179,6.55341226872878,8.63385609746918,7.39649936240481,7.95031493428563,6.94147883753896,4.07812906439018,6.99645109706075,1.34028606476302
78,7.78554828639802,8.00288755193935,6.52656268483381,8.51579621142388,7.19717803715587,7.62824885964127,6.6397550340224,4.02186702319025,6.66268569693672,1.31630801038165
79,7.7653667072287,7.89529589056504,6.40612887322301,8.4170963015615,6.86879490834636,7.43871182345012,6.3659806970231,3.95737848725638,6.56994110293997,1.26225681584063
80,5.86104190670084,6.84381041223082,6.56456928669111,6.87288823681099,6.07381204710661,6.2716052918928,6.04225103449806,5.32971830045824,8.0634453377216,7.16196649249201
81,7.66355760047196,8.93060739762409,7.80137271462221,9.23008806398197,7.67837457624804,7.73738710753178,7.98404343542209,6.03807080680673,8.05650102629921,1.67292036899666
82,7.22824675232572,8.76765214630923,8.07988874018121,7.64487245066432,6.91255469909334,7.07895642835326,8.07403561822658,5.49470453435747,8.56421739284972,1.65621639919137
83,7.56251580174608,9.28581726352553,7.53831553413598,8.137244604492,6.79945238795675,7.25238274816692,8.74413456281254,4.36776680107024,8.59673858618933,1.79412212747456
84,4.15944801324647,6.11850496962416,3.95398265744903,7.11861178492679,3.94143548179265,5.56800567414232,6.57282744302216,3.79489825998918,6.50943909008256,9.52162582080035
85,5.58908877289464,6.99912776721423,6.18996459184031,7.07367933291785,5.09918332109013,6.66735788974278,7.0102489843444,3.83702904864923,7.80344147864078,8.81465315396499
86,7.09560044819123,8.15484334432211,7.65949243422846,6.87159073679131,6.58005855282062,7.6175868985626,7.76037270996803,3.81535604261752,9.37420583076812,3.0319332474014
87,7.77117991580458,8.84432315895142,6.10029618516699,6.68489585588054,7.58256010607192,7.5356622701193,8.58647186037819,3.39648479996081,7.67800421375801,3.93870722942027
88,7.61927757857296,8.37582195911259,5.63807941998528,7.68293824092856,7.53044906856292,7.26860468501509,7.49857149954492,4.20594397504612,8.63732364344133,1.5361013915684
89,7.49841204213265,8.18864889651786,5.78378206867303,7.1869121677086,7.7020336890764,7.39609776810212,7.75910354212913,4.1705481844625,7.48284696803561,1.25323955192034
90,7.38019621174268,8.85606501971266,7.29255974565391,7.99327819618244,8.34606957285752,7.45957776841593,7.83979366973248,3.77299763803759,7.72072702935069,1.5074529230619
91,7.38264278427357,8.30016398476034,7.18353734668269,8.45841219355527,8.17587935169391,7.09443244368554,7.68560581632706,3.7150113161174,7.8779336734643,1.33243149747373
92,7.91258376088535,8.4406532272837,7.84971633283505,9.34316302891797,8.03027282118462,7.76657778758283,8.01646094809263,3.27420661426535,7.31138741058901,1.58825973936324
93,7.87124617206396,8.36696693829756,8.31480384286187,8.91140083488881,7.23385921846296,7.7706227696264,7.90600858425224,4.1162469021839,6.67295885870521,2.27171141207727
94,6.20507538255026,6.74530402826424,7.33608511216325,7.22721568090935,5.31732191323971,7.00998351778863,6.00484124392432,4.15431600211823,7.0913014691792,6.1104328685611
95,4.64978478444076,5.41646204503323,6.49668165529264,6.12022895315911,4.11803520362611,6.39429860531668,4.59164608580005,4.0782593043746,7.48832659005991,6.64934428464062
96,6.59889367146827,7.63183502161335,8.03157136611565,7.79651576042475,6.82844717057013,7.39476239473347,6.12001584822182,4.52806992575266,8.48993814650064,0.989079741637276
97,4.94258887410567,5.9731893103327,6.63159697360363,6.22729573777259,5.01791321461677,6.19856199351464,5.84264256301775,4.31170131987209,8.73417203944227,4.49621685505001
98,6.65304248254103,7.24457733900129,6.97324814592658,6.96922740301461,8.19185653685959,6.40568487658303,5.8795322600101,4.11081474958536,7.37407844286846,2.77399448030415
99,7.15028657087487,7.63628175382464,6.78191878557258,7.58379690259912,7.48785034209703,6.40247442516456,8.18859768924073,2.84973934069842,6.55335178769979,1.44557672463091
100,3.82892236755267,5.26171606589867,3.15589391111069,3.3549323719763,1.84336651576792,3.65203359788411,3.20452021549884,0.226064787961257,0.005,0.005
101,6.48997716777685,7.1788111134674,5.80625344966337,7.32513481395122,6.28582026426665,6.07391624248807,6.51331930382452,2.78032867855125,4.97806115522774,0.802387657760419
102,6.44698211895049,6.96022534662863,6.03869461271175,7.87690038150733,5.4147156592214,6.57241037425138,6.16758545557826,1.83428732082193,6.39811020043929,0.584229893192969
103,7.4170091796986,7.65754763537961,7.55554704999078,8.52695897406814,5.59448995977309,7.89073944199929,6.54269124833571,4.26704229196834,7.60217374784874,1.17360320250228
104,7.53053475320077,8.18611961233249,7.18052989176658,8.26104281488818,7.08836434714015,7.66252023744928,7.41362919420369,4.92319764257973,9.02654074610077,2.66968903457457
105,3.02553141137049,3.78216192429355,5.05895487293323,4.86647651151849,3.75854803107414,4.68718749650671,3.6512091383476,4.63553858430872,7.22327782832753,7.77819515133572
106,3.18303269152535,3.94520167037411,5.14957796472457,4.87084168034898,4.11165300634471,4.74942064650106,3.78080747323945,4.60336360404551,7.15603629003696,7.76544901956646
107,3.68937567756545,4.31356526632124,5.38379800406271,5.29371231586043,5.06521104231775,4.9759238479624,4.04443728528591,4.46818956863107,7.10860953222985,7.6608686831357
108,4.29529807627129,4.81170730922878,5.69008916290674,5.64699618112262,6.07623394109212,5.40408878695786,4.59159038310219,4.38322048400096,7.09039676632043,7.43328057662618
109,5.08475455754228,5.50059350452019,6.01025784881806,6.27449213059401,7.02675966042444,6.14674436452389,5.20682901894901,4.19074519136292,6.99134962612288,7.02715982052234
110,5.67273023520366,6.13214330509753,6.39351563877818,6.83268726863133,7.77664846159043,6.71124188238381,5.86788927593689,3.73101203202848,6.81982218895051,6.23318232422723
111,6.25339572080894,6.6584712109403,6.70677633626684,7.50616696686432,8.36840531036931,7.26924533039133,6.51849478827369,3.21277802433612,6.7855383811468,4.45027176566111
112,6.32509436555157,6.84603553116716,6.73681014511205,7.71628061621455,8.53258822648635,7.59417149719713,6.75209617150744,3.20965220085332,6.46739097407448,1.70502392659244
113,6.35363274519679,7.65654272544691,6.71345019448374,9.12709200214528,8.44122596563705,8.08645293053574,7.57065572486809,4.88917648033742,7.27697559098566,3.2812461575816
114,6.44366372139912,7.86549828947925,6.60774767344441,9.46996689738445,7.66511825514282,8.09847078256375,7.88021777904589,4.93378267010042,8.17328553073024,2.51093392639583
115,6.70977728223667,7.60961439074686,6.62010805286013,9.80112102365186,8.18172164604243,8.07044027094273,6.88181325546174,4.53919661318225,8.9700049183399,1.35032387295373
116,6.65750228642957,7.78097165481713,6.43832154982927,9.3487616488371,8.03748803044937,7.89977458824854,7.20919456688957,5.60333756167723,9.55327407304826,2.21910869202525
117,6.58262032760729,7.97711439582771,6.13142237332399,8.33572393977364,7.7619839001202,7.65299264424639,7.5807269563366,6.25148663585066,9.94108847755898,2.63408367721199
118,7.60760005376982,7.87352140930715,6.30607195154277,8.05768150301904,8.79383657500311,7.23236546213631,6.55230337149336,4.36682574437165,7.59818302848333,1.25724157195534
119,7.65363169600292,8.14426830047362,7.15356959693383,7.88750153936379,8.36545762711019,6.98789970468737,7.20818438875313,5.26431122779765,7.66342336453396,1.35715951961937
120,7.57796663010125,8.33439995259337,7.53855749001785,7.74075067817871,7.55426755052975,7.07551621584626,7.76193390275488,6.12570669716272,7.92424090753931,1.40549432019419
121,7.04653194077903,8.22247633223162,7.91056582470932,7.94068410124533,6.24808125287581,7.49737222282584,7.5832637167743,6.61339166942619,8.3612846986966,1.27941539619018
122,6.4696723235092,7.87643699337639,7.23091704831625,8.6966431030168,6.28568799307989,7.52825370717863,7.85063035879316,6.91910358313982,9.04064985266609,1.65201568638722
123,6.46148820255749,7.96002589296631,7.75424065463953,8.73786685434865,6.18367268952763,8.16128285657804,5.27808053681584,6.51764705206371,8.98433201861948,1.30107710383893
124,6.26583196893035,8.11761370343215,7.39942557860405,8.71866545871129,7.83081467118993,8.07251426228085,7.25375468508187,6.1794670122744,7.6548897468533,1.61795898669274
125,6.41259376835948,7.80543877476362,7.94091806924159,7.60176470332653,8.42511538606807,7.54789033191486,6.94846132995388,5.74264747053886,6.58018459575719,1.03223033818722
126,5.85851717395406,6.40662930969565,7.3299366397815,7.30922029620037,7.96082973916727,7.01877953486452,5.15759391699749,4.48838491776151,6.80146033707645,0.833424471751251
127,7.49587710042979,7.80873988999785,6.86688461820326,8.97613358798906,7.79070702843887,8.67477836434078,8.5643862038389,5.34534954611706,8.47063930773629,1.33190909306947
128,3.24976336835141,2.86387932418652,4.53128871930247,4.75455238397821,3.38906956032768,5.41472027260266,2.9352482530712,5.05467709988231,6.25816070223912,8.14988690325321
129,6.76866285500492,7.92257031455066,6.19275504895445,8.28136254840343,7.24476865472934,8.13426615422193,8.06224784220548,6.07288067614784,8.2443219997255,2.45829252060605
130,3.26034340297044,4.46547028767065,5.28383375770284,5.31077167031772,3.94349395274647,5.32719496751057,5.04911636054722,6.70627878618619,7.50273133940027,7.73310651082747
131,7.49164218870014,8.09245445876868,7.76295865647899,9.39492705155621,8.07824236574959,8.6228007796606,9.0003744571031,7.1168726239687,9.59140119241411,1.52600098275726
132,7.84276193758161,8.12177634304337,7.57679007600002,8.57210206478105,8.811911656192,8.40290930057375,7.84132443534199,6.5278275648832,7.64358751528696,1.53652005281064
133,7.52683841610013,8.52838743797185,7.99307306493522,8.32430400281186,8.07517986278108,8.60868104961613,7.63779049608859,6.48527574447385,7.20202684606699,1.55241644173636
134,7.71578325582493,8.25968362016114,7.31782555798967,8.45521230602409,9.02622163015348,8.78677892701946,8.4356211773208,5.6818761213344,6.53384865613516,2.03699585182287
135,7.48013842166416,8.28816478803854,7.73722054457064,7.47437915426186,8.12983924859408,8.43748208808387,7.46145318014978,4.07777097230498,6.86340836118939,2.72006565776626
136,7.75078360768559,8.29693066914404,7.75786125703203,6.96439672447204,7.90916349652824,8.54403220669851,7.51073698629311,5.66724219739112,8.0137180927454,2.56576747254193
137,8.00297496958059,8.17842645453845,7.78252433919289,6.55757760018157,7.88654132093024,8.5696693358498,7.67102148389361,6.87181146773931,8.96879605317605,2.48087444698755
138,7.33629901718152,7.43351172195786,7.23181805372062,5.95770235255182,8.27336855387626,8.18195608078544,8.30256040724468,5.88712753588879,8.11899187553565,3.52766645254069
139,7.14040129215892,7.36495712946685,8.11222130880207,6.31813315798487,9.24598571573229,8.11518549946687,8.07282472022057,5.88724585617646,8.17662140288768,1.69576750725979
140,7.15739774353089,7.99300378495623,8.08824603020073,8.07242119863746,9.1554386341971,8.461924844789,7.08170569027207,7.46091621238092,8.923055602979,3.66021010725773
141,6.71716208740837,7.87151059277265,7.95064111893396,8.12085675460578,8.43410628203929,8.44833330914153,7.60279441052497,6.63708430749445,7.73132664724898,1.20834037062074
142,6.53415024081995,7.51790139219124,7.07110432289384,8.7613059784939,7.89224019782843,8.28362667869296,6.63999380380359,6.3248482242991,8.77687053048094,1.59775307898849
143,6.62136195899124,7.50430758069945,7.42157570249699,8.69084874297832,7.89908372866313,8.19066224199072,6.79579427303444,8.14354297515058,9.21805277703483,3.16142172537848
144,6.77415933037602,7.80174420517589,7.03154836669639,8.5505386717275,7.72269474170559,8.15649338790566,7.16698490568087,7.54136643376677,9.18584393103251,1.27488520413708
145,6.23639032522332,7.45045962812675,6.8927948412521,8.61766185241016,8.67154591785038,8.01995244803625,7.21299993889596,6.71829488128629,8.14002605069168,1.14067150818468
146,6.77952727284267,8.49244270028973,5.07464800689288,9.15377225442663,8.6194920037421,8.86677470307748,7.7896153991604,6.52595324232392,6.35396554778873,1.76586688677753
