"t","x_1","x_2","x_3","x_4","x_5"
251,0.0581021310409036,0.355113223400734,0.419171815351975,0.255247067359833,0.163214819437749
252,0.0585718535067542,0.354331417052762,0.41766849018575,0.25256150306555,0.166995254654247
253,0.0591719917108946,0.354353729124197,0.415492545433417,0.248599720782235,0.163894835508757
254,0.0596327662968162,0.355144315206025,0.418679446504333,0.254354220899605,0.162783036371623
255,0.0597500378592301,0.356327610223171,0.418194682601652,0.25352376727057,0.16664944669502
256,0.0594825746985497,0.357359525916074,0.415523874873349,0.248674777804126,0.164589048685268
257,0.0589687838989402,0.357782613951105,0.418137146558148,0.253374063817513,0.162556432874436
258,0.0584507521676322,0.357435893802069,0.418588626765475,0.254244521413505,0.166163548428373
259,0.0581558170526789,0.356511175149185,0.415711279312062,0.249028100309089,0.165200817951781
260,0.0582003410924883,0.355442803282048,0.417597400723171,0.252402490246191,0.162527881688692
261,0.0585507503177336,0.354703769707673,0.418831453953583,0.254688785620541,0.165598205176108
262,0.0590440059048774,0.354604249548429,0.416020293951398,0.249598042769276,0.165686962923609
263,0.0594577526604101,0.355165975775016,0.417105342720857,0.251520952919322,0.16267551899201
264,0.0596085381376281,0.356118029361709,0.418919920748853,0.254850541619468,0.165012871171005
265,0.059437372458894,0.357021202203302,0.41641025105762,0.250312036100918,0.16601959120627
266,0.0590353724564869,0.357472697598269,0.416696525496524,0.250792707420668,0.162965910239858
267,0.0585935322149792,0.357290911751919,0.418864372441932,0.254749070926156,0.164461124159636
268,0.0583083823407093,0.356586967252629,0.416838076152622,0.251093004951894,0.1661864416073
269,0.0582961875642869,0.355695683505514,0.416395835663974,0.250261320996204,0.16335818014974
270,0.0585504035961995,0.355015839581325,0.418687504053475,0.254426580484441,0.16398701337432
271,0.0589504653685996,0.354836498085539,0.417261270889887,0.25186452170928,0.166192978101659
272,0.0593152067413771,0.35521849865803,0.416215189619579,0.249946907232989,0.163806137804292
273,0.0594826473974982,0.355973349483181,0.418420098424936,0.253940148320565,0.16362121479676
274,0.0593843150772187,0.356751243237811,0.417643561055717,0.252561014091006,0.166058059192753
275,0.059075525234315,0.357203430582977,0.416155026202785,0.249849247929713,0.164265471595257
276,0.0587042231541167,0.357142253595491,0.418095620379095,0.253351576301668,0.163381576652431
277,0.0584374401877058,0.356618744926006,0.417956205744534,0.253130260314417,0.165809503985656
278,0.058386658220908,0.355885517910414,0.416207359610231,0.24995335575347,0.16469595113664
279,0.058564394483488,0.355273840226666,0.417748605950853,0.252724146757727,0.163273726421114
280,0.0588843513752622,0.355046910989313,0.418179646459073,0.253536580187192,0.165482951567075
281,0.0592006889597061,0.355290155909366,0.416353128712966,0.250224648999294,0.165063448828799
282,0.0593725985738273,0.355879090767208,0.417412274849506,0.252118200316915,0.163289256739606
283,0.059328048707713,0.356539205504061,0.418305742481252,0.253765169741953,0.165117942204955
284,0.0590958579556168,0.356973121050006,0.416568017543338,0.250619365359448,0.165344073210201
285,0.0587883147764836,0.356997023953294,0.417113668404699,0.251582416856699,0.163411542996625
286,0.0585451247915686,0.356618836419278,0.418334950168946,0.253817039457805,0.164750687547034
287,0.0584697939863234,0.356024199345561,0.416825877107398,0.25109050189696,0.165523232179707
288,0.0585877445013849,0.355484262153597,0.416873753611695,0.251154158175844,0.16361806407897
289,0.0588397634567976,0.355233934991549,0.41827609717687,0.253708639514857,0.164413637097795
290,0.0591100571970889,0.355372060745497,0.417099002587496,0.251588201432486,0.16559666890762
291,0.0592779082040395,0.355823290961232,0.416706192270792,0.250857420050911,0.163880776967271
292,0.0592718947319861,0.356375593266072,0.418145858418658,0.253470789466996,0.164132653097629
293,0.0591017356529861,0.35677899576418,0.417360864733337,0.2520646157024,0.16557192470144
294,0.0588506481011318,0.35686005251626,0.416615857595483,0.250700333937351,0.164169287448787
295,0.0586336887932391,0.356597093336079,0.417964937768071,0.253141605377165,0.163924613074545
296,0.0585445927273304,0.356122021456041,0.417590143227981,0.252481199146264,0.165463206618345
297,0.0586166727886125,0.355653505815708,0.416601060393312,0.250679370040657,0.164456029249714
298,0.0588117881836834,0.355397286462298,0.417754765645141,0.252760377929744,0.163798410593656
299,0.0590394841546156,0.355457757057089,0.417770590157558,0.252808520948578,0.16528971992977
300,0.0591975850814022,0.355796213147746,0.416654294886603,0.250780675965148,0.164716430946704
301,0.0592181380799761,0.35625192860191,0.417537069356613,0.252366711883067,0.163755315962004
302,0.05909743367591,0.356617645821829,0.417892073291252,0.253028259082868,0.165075115322097
303,0.0588954475843411,0.356734334631196,0.41676165136671,0.250978989858473,0.164930771984276
304,0.0587054846127561,0.356561170376835,0.417332410818784,0.251997811086153,0.163787093545217
305,0.0586106522850937,0.356187696238698,0.417951846966421,0.253135566258691,0.164844496804487
306,0.0586482913960572,0.355787499163355,0.416906696214277,0.251244621859827,0.165086307954232
307,0.0587963949010845,0.355537861995961,0.417156481860855,0.251681884604174,0.163881808189248
308,0.0589855326604257,0.355542722518839,0.417952223258946,0.253134851275756,0.164619734387452
309,0.0591304264261089,0.355789974150824,0.417072497677036,0.251547017484964,0.165176506706954
310,0.0591682205740801,0.356160748545449,0.4170209979148,0.251439817649858,0.164023927156311
311,0.0590862945064999,0.356485381677758,0.417900301718134,0.253039272093731,0.164419916099657
312,0.0589263389774979,0.356621520566976,0.417241856971995,0.251855131861096,0.165200917603502
313,0.0587628082950707,0.356516915737125,0.416932836663249,0.251283683673664,0.164194721004642
314,0.0586680198691075,0.356228524507007,0.417808123848557,0.252870960205186,0.164259613344204
315,0.0586805134277826,0.355891778839521,0.417398604824607,0.252139778050053,0.165167314980686
316,0.0587903117426031,0.355657105568755,0.416892935194538,0.251214835739177,0.164374744215237
317,0.0589452173338939,0.355623733566996,0.417689340258279,0.252654911593708,0.164147298825637
318,0.0590750025381917,0.355798386025801,0.417530892615616,0.252379558187489,0.165085679546456
319,0.0591229194060728,0.356095606719625,0.416898893357078,0.251228702130018,0.164547588817913
320,0.0590709230522475,0.356378563588057,0.417557212299837,0.252415328432689,0.164086919324602
321,0.058946389900512,0.356522173202788,0.417629786082489,0.252558347385155,0.164968687234086
322,0.0588078301510116,0.356468675019255,0.416944814217133,0.251314457964043,0.16469867105242
323,0.0587170602780277,0.356250555914416,0.417425263847253,0.252176769639811,0.164077665100551
324,0.058711874554798,0.355971349033088,0.417690662789039,0.252667877498253,0.164832268383009
325,0.0587909083490589,0.35575682161127,0.417020075951197,0.25145280772606,0.164817206623248
326,0.0589159255159017,0.355698793116119,0.41730590371046,0.251961618149791,0.164111657772413
327,0.0590298902170552,0.355816602987543,0.417713839625156,0.252708864885958,0.164691993556888
328,0.059082656557077,0.356051068965919,0.417114010679654,0.251624440713095,0.164897389526938
329,0.0590532254213229,0.356293540507837,0.417207538509592,0.251784966077756,0.164180746545401
330,0.0589581388456654,0.356436023641064,0.417701737973866,0.25268585238487,0.164560359456617
331,0.0588425149545752,0.35641969136723,0.417216381659776,0.251810843601939,0.164936538484732
332,0.0587583743904445,0.356258713377063,0.417136517745502,0.251658136440281,0.164274942162617
333,0.0587414031360782,0.356030641952703,0.417659887782595,0.252609035064775,0.164448408133154
334,0.0587960946976267,0.355839007622831,0.417316403002337,0.251992526216191,0.164936362235568
335,0.0588954260400505,0.355766752765087,0.417095435799536,0.25158561519049,0.164381177065924
336,0.0589937222199433,0.35584086671429,0.417597597495176,0.252495428769838,0.164363579361711
337,0.0590474825253073,0.356022560525463,0.417404724849548,0.25215262759355,0.164903960231556
338,0.0590346142999511,0.356226982588829,0.417083226935622,0.251565299729432,0.164487718745772
339,0.058963673749337,0.356362519497178,0.417523045400007,0.252359950792202,0.164309392929114
340,0.0588686755223104,0.356372074217173,0.417475330845577,0.252280303432407,0.164845978462546
341,0.0587927324337295,0.356256888764152,0.41709758746787,0.251592906696559,0.164585411703654
342,0.0587684466287582,0.356073493487924,0.41744422468295,0.252217137041195,0.164287053359007
343,0.0588042579073863,0.355905780706293,0.417523838911839,0.252367685979786,0.164770846392841
344,0.0588818374647297,0.355827124855219,0.417133338902307,0.25165897665269,0.164666087171115
345,0.0589651968503354,0.355868341954753,0.417369591245758,0.252082288970511,0.164293793398383
346,0.0590172206150003,0.356006305813645,0.417549150374056,0.252412891440254,0.164689271568079
347,0.059016116655284,0.356175895688452,0.41718274755093,0.25174946801444,0.16472486622312
348,0.0589646708875467,0.356300669657921,0.417305702683037,0.251967203096635,0.164323471222862
349,0.0588878813818873,0.356327237611139,0.417552746041076,0.252418703515184,0.164609955708131
350,0.0588208654959244,0.356248228071408,0.41723980300214,0.251853494738824,0.164759707197834
351,0.0587927387104821,0.356103250135042,0.417256557605979,0.251879043809611,0.164370867794477
352,0.0588142071021298,0.355959289901602,0.417536616728956,0.252388819388354,0.164539443520061
353,0.0588735844605448,0.355879758728509,0.417298591454673,0.251960351242566,0.164769929999231
354,0.0589430978779653,0.355896976966889,0.417225154744198,0.251823146676878,0.164429622300195
355,0.0589915452704508,0.355999221238491,0.417505500345759,0.252331919124937,0.164483818143233
356,0.0589984273302334,0.356137567294993,0.417352157345449,0.252057480285356,0.164758886136598
357,0.0589624571607293,0.35624928518453,0.417211551328246,0.251799487595401,0.164490567659741
358,0.0589014923559596,0.356286074649394,0.417466158218153,0.252260311253486,0.164446081072472
359,0.0588436141579871,0.356235081124428,0.417395911945143,0.252136627362143,0.16473197565487
360,0.0588142471983827,0.356122734522768,0.417214006650572,0.251804831871283,0.164547436647738
361,0.058825008027208,0.356001450906525,0.417422893481334,0.252181819021564,0.164427045462935
362,0.0588693765798449,0.355925105853552,0.417427305347807,0.252193211540057,0.164693081383399
363,0.0589262824054407,0.355925482866224,0.417230920115595,0.251836231748235,0.164595880503118
364,0.0589700570808424,0.355998817405067,0.41737997645633,0.252104190042657,0.164426835220892
365,0.0589819287800006,0.356109546028473,0.417444708254438,0.252224333169967,0.164647045801121
366,0.058958059801485,0.356207061248655,0.417257583301871,0.2518851127164,0.164631410321987
367,0.0589106988415589,0.356248949272566,0.417342765390543,0.2520370840129,0.164441422964237
368,0.0588618166630664,0.356219204704328,0.417448310516687,0.252230438430848,0.164602483730486
369,0.0588330411112994,0.356134320306053,0.4172885214061,0.251941539928379,0.164652111206515
370,0.0588360845864043,0.356034304716659,0.417315227048676,0.25198762876974,0.164466541769297
371,0.0588681715879887,0.355963981710878,0.417440027902067,0.2522150609842,0.164564174540663
372,0.0589137748490445,0.355952878124049,0.417320184388908,0.251999085843175,0.164657810111531
373,0.0589521815073852,0.356003182947986,0.417298885659599,0.251958533205209,0.164498350251876
374,0.0589667201358749,0.35608979508066,0.417422421098755,0.252182889263656,0.164535424733153
375,0.0589522020788115,0.356172763764349,0.417348013670342,0.252049508922863,0.16464981878818
376,0.0589163859398802,0.356215716684135,0.417294016309435,0.25195021105125,0.164530384433946
377,0.0588761297971803,0.356201621086569,0.417401123948168,0.252144170771021,0.164518760528427
378,0.0588493534129678,0.356139604642606,0.417368351128656,0.25208624868775,0.164633756902976
379,0.0588472104938899,0.356059286692172,0.417298238222371,0.251958286361415,0.16455764018672
380,0.0588693903080178,0.355997107275977,0.417379059480266,0.252104202581554,0.164513860699832
381,0.0589048341003285,0.355979499583699,0.417379752530207,0.252106707281548,0.164611325083465
382,0.0589371831782261,0.356011806391493,0.417311384484461,0.251982430630408,0.164577798073005
383,0.0589525100505317,0.35607696328515,0.417359674255783,0.252069226930773,0.16452034558945
384,0.0589449083525334,0.356144680572182,0.417382139592124,0.252110820293176,0.164588859879109
385,0.0589190819973914,0.356185057240908,0.417326219029376,0.252009499328109,0.164587883946737
386,0.0588873896068724,0.356181981426232,0.417346940290096,0.252046367967396,0.164532462803964
387,0.058864032926543,0.356139303360997,0.417378169159041,0.25210347397043,0.164572025364396
388,0.0588587357515813,0.356077973769249,0.417339375779366,0.252033417639453,0.164589675358806
389,0.0588727717844052,0.356025876917733,0.417340945034641,0.252035718149702,0.164545035843312
390,0.0588989028673464,0.356005252296357,0.417371477942203,0.252091272645955,0.164561792610463
391,0.0589250156473574,0.356023314842255,0.417348878698622,0.25205064726576,0.164586496053546
392,0.0589396849759897,0.356069953184466,0.417339740744794,0.2520337177489,0.164555628518581
393,0.0589371436081347,0.356123125429517,0.417364473440675,0.252078566214792,0.164557026797041
394,0.0589194979345636,0.356159188066229,0.417354667769442,0.252061114673548,0.164581148983404
395,0.0588953491155394,0.356163354762684,0.417341379040174,0.252036824530375,0.164563234866547
396,0.0588756366035559,0.356135662067771,0.417358553737101,0.252067868686927,0.164556110876613
397,0.0588687129316586,0.356090077446553,0.417357381443257,0.252066001453103,0.164575582998245
398,0.0588768550156497,0.356047565459405,0.417344265535145,0.252042150199011,0.16456783878548
399,0.0588956312929205,0.356026520899133,0.417354294520256,0.252060203760481,0.164557451482362
400,0.0589162215177874,0.356034891104671,0.417357932697912,0.252066976399217,0.164570912018424
401,0.0589295180265841,0.35606730910418,0.41734729630879,0.252047701981206,0.164569980422525
402,0.0589301283897978,0.356108202668456,0.417351706892614,0.252055575813361,0.164559761891939
403,0.0589185275789403,0.356139195317325,0.417357218705419,0.252065671346178,0.164567580035612
404,0.0589005080167702,0.356147317166015,0.417349843100441,0.252052351425339,0.164570408504965
405,0.0588843250998422,0.35613036703035,0.417350488056871,0.25205342554487,0.164562163169222
406,0.0588769383032063,0.35609723427353,0.417355960838481,0.25206339387082,0.164565579125351
407,0.0588810521243144,0.356063349191952,0.417351656856579,0.252055656769354,0.164569846767695
408,0.0588941919390393,0.356043554977583,0.417350219486643,0.252052988828498,0.164564164475373
409,0.0589100880867914,0.356045664925806,0.417354649130957,0.252061029198055,0.164564655813296
410,0.0589216330442273,0.356067465227684,0.417352741945861,0.252057633511855,0.164568869144276
411,0.0589240373907719,0.356098268135231,0.417350498709528,0.252053534420788,0.164565578701593
412,0.058916792000481,0.356124080243201,0.417353555257994,0.252059065737058,0.164564471356541
413,0.0589036386944434,0.356133919811141,0.417353238982778,0.252058541611677,0.164567859697136
414,0.0588906771500413,0.356124442324783,0.417351008354397,0.252054487751429,0.164566418496318
415,0.0588835551148123,0.356100944016315,0.417352781348101,0.252057684853195,0.164564705648407
416,0.0588850307783685,0.356074525358347,0.417353334974836,0.252058722856762,0.164567026801047
417,0.0588939453010474,0.356056894223239,0.417351537676111,0.252055468719143,0.164566800477024
418,0.0589053080886247,0.356058283874032,0.417352221690805,0.252056701943562,0.164565892410565
419,0.0589120902207746,0.356072702993515,0.41735239771548,0.252057027997714,0.1645660637146
420,0.058913245575121,0.356089076451623,0.417352428537105,0.252057089634351,0.164566146844232
421,0.0589101440848585,0.356100954737819,0.417352426381193,0.252057090674336,0.164566178264048
422,0.0589052415473333,0.356105540852875,0.417352420387753,0.25205708430688,0.164566188175899
423,0.0589008538065402,0.3561035300156,0.417352415796239,0.252057080211066,0.164566190730198
424,0.0588983730008327,0.356097745538249,0.417352412556941,0.252057078369888,0.164566191179122
425,0.0588980664311781,0.356091448311075,0.417352410046307,0.25205707768086,0.164566191160723
426,0.0588993427737673,0.356087032674995,0.417352407879358,0.252057077458219,0.164566191094006
427,0.0589012395430685,0.356085452421341,0.417352405884049,0.252057077397429,0.164566191052418
428,0.0589028857405476,0.356086347042933,0.417352403994499,0.25205707738512,0.164566191033159
429,0.0589037819851068,0.356088596363022,0.417352402187367,0.252057077384655,0.164566191025527
430,0.0589038570122842,0.356090965832359,0.417352400454065,0.252057077385957,0.164566191022842
431,0.0589033531424241,0.356092582054163,0.417352398790511,0.252057077386921,0.164566191022006
432,0.0589026375940097,0.356093124058614,0.417352397193815,0.252057077387419,0.164566191021786
433,0.0589020313771818,0.356092755313639,0.417352395661374,0.252057077387639,0.164566191021747
434,0.0589017110062916,0.356091906102505,0.417352394190666,0.252057077387726,0.16456619102175
435,0.0589016939695853,0.356091033223427,0.417352392779238,0.252057077387758,0.164566191021758
436,0.0589018853554516,0.356090450008871,0.417352391424713,0.252057077387769,0.164566191021764
437,0.0589021487358249,0.356090263677431,0.417352390124801,0.252057077387772,0.164566191021766
438,0.0589023680632944,0.356090406454188,0.417352388877298,0.252057077387772,0.164566191021768
439,0.0589024816459043,0.356090718055777,0.417352387680088,0.252057077387772,0.164566191021768
440,0.0589024855385831,0.35609103309088,0.417352386531142,0.252057077387772,0.164566191021768
441,0.0589024154482949,0.356091240804553,0.41735238542851,0.252057077387772,0.164566191021769
442,0.0589023208044367,0.356091305398607,0.417352384370323,0.252057077387772,0.164566191021769
443,0.0589022428010344,0.356091253116148,0.417352383354786,0.252057077387772,0.164566191021769
444,0.0589022028009044,0.35609114194159,0.417352382380177,0.252057077387772,0.164566191021769
445,0.0589022016507938,0.356091030512912,0.417352381444845,0.252057077387772,0.164566191021769
446,0.0589022264158079,0.356090957448399,0.417352380547204,0.252057077387772,0.164566191021769
447,0.0589022596217446,0.356090934775908,0.417352379685732,0.252057077387772,0.164566191021769
448,0.058902286899496,0.356090952915842,0.41735237885897,0.252057077387772,0.164566191021769
449,0.0589023009043498,0.356090991482529,0.417352378065518,0.252057077387772,0.164566191021769
450,0.0589023014284247,0.356091030108127,0.41735237730403,0.252057077387772,0.164566191021769
451,0.0589022929894178,0.356091055497041,0.417352376573217,0.252057077387772,0.164566191021769
452,0.0589022816170885,0.356091063560982,0.417352375871841,0.252057077387772,0.164566191021769
453,0.0589022722387258,0.356091057609447,0.417352375198715,0.252057077387772,0.164566191021769
454,0.058902267364413,0.356091044608961,0.417352374552699,0.252057077387772,0.164566191021769
455,0.0589022670724636,0.356091031491798,0.417352373932699,0.252057077387772,0.164566191021769
456,0.0589022698414906,0.356091022779555,0.417352373337666,0.252057077387772,0.164566191021769
457,0.0589022736407661,0.3560910198813,0.417352372766593,0.252057077387772,0.164566191021769
458,0.0589022768092013,0.356091021715395,0.417352372218514,0.252057077387772,0.164566191021769
459,0.0589022784938136,0.356091025968585,0.4173523716925,0.252057077387772,0.164566191021769
460,0.0589022786532823,0.356091030329406,0.417352371187663,0.252057077387772,0.164566191021769
461,0.0589022777810754,0.35609103327906,0.417352370703148,0.252057077387772,0.164566191021769
462,0.0589022765443671,0.356091034325799,0.417352370238135,0.252057077387772,0.164566191021769
463,0.0589022754934968,0.356091033802478,0.417352369791839,0.252057077387772,0.164566191021769
464,0.0589022749164827,0.356091032454725,0.417352369363506,0.252057077387772,0.164566191021769
465,0.0589022747581103,0.356091030984849,0.417352368949338,0.252057077387772,0.164566191021769
466,0.0589022750585727,0.356091029945096,0.417352368554908,0.252057077387772,0.164566191021769
467,0.0589022754876563,0.356091029568698,0.417352368176349,0.252057077387772,0.164566191021769
468,0.0589022758538924,0.356091029739218,0.417352367813021,0.252057077387772,0.164566191021769
469,0.0589022760573334,0.356091030198405,0.417352367464311,0.252057077387772,0.164566191021769
470,0.0589022761179629,0.356091030703644,0.41735236712701,0.252057077387772,0.164566191021769
471,0.0589022760256283,0.356091031086831,0.417352366804631,0.252057077387772,0.164566191021769
472,0.0589022758728794,0.356091031222445,0.417352366496485,0.252057077387772,0.164566191021769
473,0.0589022757426184,0.356091031163707,0.417352366200732,0.252057077387772,0.164566191021769
474,0.0589022756699429,0.356091031002652,0.417352365916874,0.252057077387772,0.164566191021769
475,0.0589022756471229,0.356091030824848,0.417352365642201,0.252057077387772,0.164566191021769
476,0.0589022756787064,0.356091030688821,0.417352365379726,0.252057077387772,0.164566191021769
477,0.058902275731995,0.356091030639705,0.417352365128882,0.252057077387772,0.164566191021769
478,0.0589022757776672,0.35609103065872,0.417352364888123,0.252057077387772,0.164566191021769
479,0.0589022758034571,0.356091030713815,0.417352364657043,0.252057077387772,0.164566191021769
480,0.0589022758121562,0.356091030775226,0.417352364433356,0.252057077387772,0.164566191021769
481,0.0589022758028197,0.356091030825842,0.417352364218721,0.252057077387772,0.164566191021769
482,0.0589022757836198,0.356091030843633,0.417352364014549,0.252057077387772,0.164566191021769
483,0.0589022757672042,0.356091030836961,0.417352363818583,0.252057077387772,0.164566191021769
484,0.058902275757913,0.356091030817395,0.417352363630493,0.252057077387772,0.164566191021769
485,0.0589022757546517,0.356091030795547,0.417352363448349,0.252057077387772,0.164566191021769
486,0.0589022757578538,0.356091030777375,0.417352363273575,0.252057077387772,0.164566191021769
487,0.0589022757646243,0.356091030769804,0.417352363106631,0.252057077387772,0.164566191021769
488,0.0589022757706911,0.356091030772391,0.417352362947147,0.252057077387772,0.164566191021769
489,0.0589022757740937,0.35609103077965,0.417352362794071,0.252057077387772,0.164566191021769
490,0.0589022757747576,0.356091030787391,0.417352362647143,0.252057077387772,0.164566191021769
491,0.0589022757735351,0.356091030792899,0.417352362506118,0.252057077387772,0.164566191021769
492,0.0589022757715625,0.356091030795255,0.417352362370756,0.252057077387772,0.164566191021769
493,0.0589022757697759,0.356091030794929,0.417352362240831,0.252057077387772,0.164566191021769
494,0.0589022757686826,0.356091030793081,0.417352362116123,0.252057077387772,0.164566191021769
495,0.0589022757683639,0.356091030790911,0.417352361996424,0.252057077387772,0.164566191021769
496,0.0589022757686167,0.35609103078925,0.41735236188153,0.252057077387772,0.164566191021769
497,0.0589022757691327,0.356091030788433,0.417352361771249,0.252057077387772,0.164566191021769
498,0.0589022757696407,0.356091030788389,0.417352361665395,0.252057077387772,0.164566191021769
499,0.0589022757699798,0.356091030788823,0.417352361563791,0.252057077387772,0.164566191021769
500,0.0589022757701084,0.356091030789406,0.417352361466265,0.252057077387772,0.164566191021769
