"Time","Enterobacterales_A_737866","Lactobacillales","Veillonellales","Bacteroidales","Oscillospirales","Lachnospirales","Acidaminococcales","Burkholderiales_595427","Erysipelotrichales","Desulfovibrionales","UBA1381","Gammaproteobacteria_Class","Haloplasmatales_A","Peptostreptococcales","Fusobacteriales_993521","Tissierellales","Clostridiales","Christensenellales","Verrucomicrobiales","Bacteria_Kingdom","Selenomonadales","Coriobacteriales"
126,0.000277777777777778,0.000166666666666667,0,0.584166666666667,0.134111111111111,0.205555555555556,0.0327777777777778,0.012,0.0121666666666667,0.00872222222222222,0.003,0.0025,0.000277777777777778,0.000611111111111111,0,5.55555555555556e-05,0.000111111111111111,0.00127777777777778,0.000444444444444444,0.000111111111111111,0.000166666666666667,0.000833333333333333
127,0,0.000555555555555556,0.000111111111111111,0.561055555555556,0.129888888888889,0.1595,0.0271111111111111,0.00572222222222222,0.00333333333333333,0.00555555555555556,0.00216666666666667,0.000166666666666667,0,0.0045,0.00111111111111111,0.00144444444444444,0,0.00133333333333333,0,0.0951666666666667,0.000111111111111111,0.00105555555555556
128,0,0.000222222222222222,0.000777777777777778,0.706888888888889,0.0932777777777778,0.144777777777778,0.0248333333333333,0.00783333333333333,0.00566666666666667,0.00366666666666667,0.000666666666666667,0.001,5.55555555555556e-05,0.000333333333333333,0.00216666666666667,0.00311111111111111,0,0.000722222222222222,0.000277777777777778,0.000722222222222222,0.000166666666666667,0.000888888888888889
129,0,0.000611111111111111,0,0.770888888888889,0.0843333333333333,0.0858888888888889,0.0238333333333333,0.0110555555555556,0.00588888888888889,0.00777777777777778,0.000888888888888889,0.00272222222222222,0.000111111111111111,0.000222222222222222,0.000222222222222222,0.000333333333333333,0,0.000555555555555556,0.00344444444444444,0.000666666666666667,0.000277777777777778,5.55555555555556e-05
130,0.000222222222222222,0.000388888888888889,0,0.653111111111111,0.128388888888889,0.147055555555556,0.0203888888888889,0.0280555555555556,0.00288888888888889,0.00355555555555556,0.000333333333333333,0.00422222222222222,0.000722222222222222,0.0025,0,0,0.000222222222222222,0.000388888888888889,0.00694444444444444,0.000388888888888889,0.000222222222222222,0
131,0,0.000166666666666667,0.000111111111111111,0.759666666666667,0.0573888888888889,0.101722222222222,0.0183888888888889,0.0168888888888889,0.00316666666666667,0.005,0.000666666666666667,0.00161111111111111,0.000222222222222222,0.002,0,0,0,0.000833333333333333,0.0265555555555556,0.00483333333333333,0.000111111111111111,0.000333333333333333
132,0.000333333333333333,0.000111111111111111,0.000277777777777778,0.713444444444444,0.0791666666666667,0.140888888888889,0.0226111111111111,0.00605555555555556,0.0085,0.00277777777777778,0.000611111111111111,0.000777777777777778,0,0.000611111111111111,0,0,0.000277777777777778,0.000555555555555556,0.0220555555555556,0,5e-04,0
133,0,0.001,0.000555555555555556,0.532611111111111,0.153055555555556,0.215,0.0313888888888889,0.004,0.0167222222222222,0.0118333333333333,0.0015,0.000666666666666667,0,5e-04,0,0.000777777777777778,0,0.0015,0.0246666666666667,0.002,0.000166666666666667,0.00105555555555556
134,0,0,0,0.725666666666667,0.0628888888888889,0.113388888888889,0.0363888888888889,0.007,0.00594444444444444,0.00522222222222222,0.000833333333333333,0.00155555555555556,0,0.000555555555555556,0,0,0,0.000888888888888889,0.0385,0,0.001,0.000166666666666667
135,0,0.00183333333333333,0.000444444444444444,0.656666666666667,0.116,0.162166666666667,0.0228333333333333,0.00577777777777778,0.00505555555555556,0.0110555555555556,0.00122222222222222,0.000444444444444444,0.000555555555555556,0.000222222222222222,0.000666666666666667,0.00166666666666667,0,0.00144444444444444,0.00816666666666667,0.00227777777777778,0.000111111111111111,0.000555555555555556
136,0,0.000555555555555556,0,0.708111111111111,0.0561111111111111,0.145611111111111,0.0283888888888889,0.00827777777777778,0.00611111111111111,0.0136111111111111,0.000888888888888889,0.000777777777777778,0.000277777777777778,0,0,0.000111111111111111,0,0.000555555555555556,0.0300555555555556,5.55555555555556e-05,0.000277777777777778,0.000111111111111111
137,0,0.000111111111111111,0,0.644777777777778,0.121055555555556,0.171611111111111,0.0136666666666667,0.00372222222222222,0.00705555555555556,0.0155555555555556,0.003,0.000777777777777778,0,0.000444444444444444,0.000166666666666667,0.000222222222222222,0.000166666666666667,0.00188888888888889,0.0141666666666667,0.000888888888888889,0.000333333333333333,0.000277777777777778
138,0,0.001,0,0.678055555555556,0.106777777777778,0.154055555555556,0.034,0.00466666666666667,0.00838888888888889,0.00588888888888889,0.00133333333333333,0.000555555555555556,5.55555555555556e-05,0.000388888888888889,0,0,0,0.000888888888888889,0.00338888888888889,0,0.000444444444444444,0.000111111111111111
139,0,0.000611111111111111,0.003,0.673333333333333,0.072,0.139277777777778,0.0338333333333333,0.00255555555555556,0.00805555555555556,0.00972222222222222,0.00172222222222222,0.000555555555555556,0.000111111111111111,0.000777777777777778,0.0045,0.006,0,0.00177777777777778,0.0396111111111111,0.00127777777777778,0.000277777777777778,0.000388888888888889
140,5e-04,0.000611111111111111,5.55555555555556e-05,0.630555555555556,0.101555555555556,0.186055555555556,0.0408333333333333,0.00822222222222222,0.00744444444444444,0.00355555555555556,0.00138888888888889,0.00111111111111111,0.000222222222222222,0.000333333333333333,0,0.000166666666666667,0,0.001,0.0156111111111111,0.000166666666666667,5e-04,0
141,0,0,0,0.671277777777778,0.0767777777777778,0.139166666666667,0.0512222222222222,0.017,0.00455555555555556,0.00744444444444444,0.000722222222222222,0.00233333333333333,0.000222222222222222,0.00194444444444444,0,0,0,0.000833333333333333,0.0251666666666667,0.000555555555555556,0.000611111111111111,0.000111111111111111
142,0,0.000222222222222222,0,0.7145,0.0851111111111111,0.119555555555556,0.0337777777777778,0.0217222222222222,0.00461111111111111,0.00644444444444444,0.000222222222222222,0.00327777777777778,0.000111111111111111,0.00111111111111111,0,0,0,0.000277777777777778,0.00822222222222222,5.55555555555556e-05,5e-04,0.000277777777777778
143,0,0.000833333333333333,0.000111111111111111,0.654666666666667,0.0903888888888889,0.137666666666667,0.0314444444444444,0.00705555555555556,0.00316666666666667,0.0168888888888889,0.000611111111111111,0.000833333333333333,0.000555555555555556,5e-04,0,0,0,0.00177777777777778,0.0136111111111111,0.0387777777777778,0.000111111111111111,0.000944444444444444
144,0.000111111111111111,0.000333333333333333,0.00272222222222222,0.510055555555556,0.107055555555556,0.285555555555556,0.0153333333333333,0.00961111111111111,0.00833333333333333,0.0257777777777778,0.00461111111111111,0.00127777777777778,0.000111111111111111,0.000333333333333333,0.00333333333333333,0.00394444444444444,0,0.00261111111111111,0.0129444444444444,0.00377777777777778,0.000166666666666667,0.000888888888888889
145,0,0.000888888888888889,0.000166666666666667,0.576888888888889,0.105277777777778,0.204222222222222,0.0216666666666667,0.00666666666666667,0.00416666666666667,0.0116111111111111,0.000277777777777778,0.001,0.000277777777777778,0.00188888888888889,0,0,0.000222222222222222,0.00266666666666667,0.053,0.00716666666666667,0.000333333333333333,0.00116666666666667
146,5.55555555555556e-05,0.000388888888888889,0,0.626,0.117722222222222,0.137277777777778,0.0165,0.0285555555555556,0.00411111111111111,0.0244444444444444,0.000666666666666667,0.00366666666666667,0,5e-04,0.000166666666666667,0,0.000166666666666667,0.002,0.0328333333333333,0.00366666666666667,0,0.00127777777777778
147,0,0.000166666666666667,0.000777777777777778,0.636611111111111,0.110555555555556,0.168111111111111,0.02,0.00322222222222222,0.00527777777777778,0.00805555555555556,0.00411111111111111,0.000611111111111111,0.000166666666666667,0.000333333333333333,0.00338888888888889,0.000888888888888889,0,0.000333333333333333,0.0332777777777778,0.00338888888888889,0.000166666666666667,0
148,0.000111111111111111,0.000611111111111111,0.000722222222222222,0.601888888888889,0.0985555555555555,0.218,0.0232222222222222,0.00833333333333333,0.00794444444444444,0.0045,0.00216666666666667,0.00194444444444444,0.000333333333333333,5e-04,0,0,0,0.000833333333333333,0.0257777777777778,0.00272222222222222,0.000333333333333333,0.000444444444444444
149,0.00344444444444444,0.00105555555555556,0.000222222222222222,0.532944444444444,0.153944444444444,0.239333333333333,0.0208333333333333,0.00677777777777778,0.0119444444444444,0.0105555555555556,0.00122222222222222,0.00144444444444444,0.000277777777777778,0.000944444444444444,0,0.000722222222222222,0,0.000333333333333333,0.007,0.00155555555555556,0.000277777777777778,0.000555555555555556
150,0.000333333333333333,0.00172222222222222,0.000944444444444444,0.643833333333333,0.127222222222222,0.144111111111111,0.0225555555555556,0.0188888888888889,0.0122222222222222,0.0085,0.00127777777777778,0.00238888888888889,0,0.000111111111111111,0.00188888888888889,0.00338888888888889,0,0.000833333333333333,0.00811111111111111,0.000111111111111111,0.000277777777777778,0.000666666666666667
151,0.000666666666666667,0.000277777777777778,0,0.636277777777778,0.137333333333333,0.168555555555556,0.0161666666666667,0.0123888888888889,0.00266666666666667,0.00638888888888889,0.000944444444444444,0.00211111111111111,0.000111111111111111,0.00294444444444444,0.000166666666666667,0.000222222222222222,0,0.000777777777777778,0.0113333333333333,0.000166666666666667,0.000388888888888889,0.000111111111111111
152,0.000111111111111111,5e-04,0.000277777777777778,0.402,0.170333333333333,0.298333333333333,0.0173333333333333,0.0113888888888889,0.00983333333333333,0.0220555555555556,0.00111111111111111,0.002,0,0.00183333333333333,0.000222222222222222,0.00288888888888889,0,0.00222222222222222,0.0459444444444444,0.00244444444444444,0.000166666666666667,0.00855555555555556
153,0,0.000111111111111111,0,0.639166666666667,0.0993888888888889,0.176388888888889,0.0296111111111111,0.00972222222222222,0.00427777777777778,0.00516666666666667,0.00316666666666667,0.00133333333333333,0,0.000166666666666667,0,0.000111111111111111,0,0.000611111111111111,0.0274444444444444,0.000222222222222222,0.00294444444444444,0.000111111111111111
154,0.000444444444444444,5e-04,0.000166666666666667,0.653333333333333,0.113777777777778,0.1635,0.0285555555555556,0.0118333333333333,0.00844444444444444,0.00361111111111111,0.00211111111111111,0.00205555555555556,0,0,0,0,0,0.000666666666666667,0.00905555555555556,0.000111111111111111,0.00177777777777778,0
155,0.000777777777777778,0.000944444444444444,0.000555555555555556,0.647333333333333,0.129,0.160611111111111,0.0269444444444444,0.0118888888888889,0.0127777777777778,0.00305555555555556,0.00116666666666667,0.00255555555555556,5.55555555555556e-05,0,0,0,0,0.000611111111111111,0.00116666666666667,0.000111111111111111,0.000333333333333333,0
156,0,0.000555555555555556,0.000277777777777778,0.577833333333333,0.0985555555555555,0.171222222222222,0.0292222222222222,0.00327777777777778,0.00877777777777778,0.0168888888888889,0.00194444444444444,5e-04,0.000333333333333333,0.000666666666666667,0.00127777777777778,0.00127777777777778,0,0.00138888888888889,0.0722777777777778,0.0125555555555556,0,0.000888888888888889
157,0.000111111111111111,0.000222222222222222,0,0.642555555555556,0.0766111111111111,0.190777777777778,0.0372222222222222,0.006,0.00955555555555556,0.00738888888888889,0.000888888888888889,0.00116666666666667,0.000111111111111111,5.55555555555556e-05,0,0,0.000111111111111111,0.000833333333333333,0.0259444444444444,0,0,0.000444444444444444
158,0,0.000222222222222222,0,0.597666666666667,0.122888888888889,0.171555555555556,0.0255555555555556,0.0115555555555556,0.00666666666666667,0.0242222222222222,0.000888888888888889,0.00216666666666667,0.000444444444444444,0.00127777777777778,0,0,0,0.00138888888888889,0.0327777777777778,0,5.55555555555556e-05,0.000444444444444444
159,0.000111111111111111,5e-04,0,0.575833333333333,0.124333333333333,0.1745,0.0236666666666667,0.0149444444444444,0.00938888888888889,0.0166666666666667,0.009,0.00277777777777778,0,0.00183333333333333,0,0,0,0.000722222222222222,0.0442777777777778,0.000111111111111111,0.000333333333333333,0.000444444444444444
160,0.00194444444444444,0.000611111111111111,0,0.616833333333333,0.1075,0.149777777777778,0.0241666666666667,0.0145,0.00872222222222222,0.0155555555555556,0.00538888888888889,0.00294444444444444,0.000555555555555556,0.00222222222222222,0,0,0,0.000777777777777778,0.0476111111111111,0.000111111111111111,0.000222222222222222,0.000388888888888889
161,0.00394444444444444,0.000777777777777778,0,0.650166666666667,0.0936111111111111,0.128833333333333,0.0243333333333333,0.0141111111111111,0.00827777777777778,0.0158888888888889,0.00144444444444444,0.003,0.000944444444444444,0.00227777777777778,0,0,0,0.001,0.0507777777777778,5.55555555555556e-05,0,0.000444444444444444
162,0.00333333333333333,0.000722222222222222,0,0.650333333333333,0.0950555555555556,0.133166666666667,0.0227777777777778,0.0136666666666667,0.00833333333333333,0.0162777777777778,0.00138888888888889,0.003,0.001,0.00194444444444444,0,0,0,0.000833333333333333,0.0475,0.000166666666666667,0,0.000388888888888889
163,0.0025,5e-04,0,0.642,0.0937222222222222,0.148888888888889,0.0208888888888889,0.0144444444444444,0.00805555555555556,0.0165,0.00155555555555556,0.00294444444444444,0.000666666666666667,0.00172222222222222,0,0,5.55555555555556e-05,0.00111111111111111,0.043,0.000277777777777778,0.000111111111111111,0.000777777777777778
164,0.00133333333333333,0.000833333333333333,0,0.635222222222222,0.0946666666666667,0.166111111111111,0.0175555555555556,0.014,0.00777777777777778,0.0163888888888889,0.00161111111111111,0.00261111111111111,0.000388888888888889,0.00122222222222222,5.55555555555556e-05,0.000222222222222222,0.000222222222222222,0.00144444444444444,0.0367222222222222,0.000333333333333333,0.000222222222222222,0.000666666666666667
165,0.000444444444444444,0.000611111111111111,0,0.630833333333333,0.0975555555555556,0.179944444444444,0.0155555555555556,0.0149444444444444,0.00705555555555556,0.0153888888888889,0.00177777777777778,0.00261111111111111,0.000111111111111111,0.000888888888888889,5.55555555555556e-05,0.000222222222222222,0.000166666666666667,0.00155555555555556,0.0276666666666667,0.000611111111111111,0.000388888888888889,0.00111111111111111
166,5.55555555555556e-05,0.000888888888888889,0,0.635611111111111,0.100111111111111,0.181277777777778,0.0140555555555556,0.0166666666666667,0.00705555555555556,0.0162777777777778,0.00172222222222222,0.00216666666666667,0,0.000611111111111111,0.000111111111111111,0.000388888888888889,0.000277777777777778,0.00161111111111111,0.0183888888888889,5e-04,0.000444444444444444,0.00105555555555556
167,0,0.000611111111111111,0.000111111111111111,0.640666666666667,0.159722222222222,0.116777777777778,0.0383888888888889,0.0287222222222222,0.00544444444444444,0.00283333333333333,0.000222222222222222,0.00377777777777778,0.000944444444444444,0.000333333333333333,0,0,0.000111111111111111,0.000444444444444444,0.000888888888888889,0,0,0
168,0,0.00111111111111111,0.000111111111111111,0.671722222222222,0.1425,0.110611111111111,0.0350555555555556,0.0240555555555556,0.00455555555555556,0.00322222222222222,0.000277777777777778,0.00394444444444444,0.000777777777777778,0.000277777777777778,0,0,0,0.000333333333333333,0.00138888888888889,0,5.55555555555556e-05,0
169,0,0.00188888888888889,5.55555555555556e-05,0.698833333333333,0.120166666666667,0.107888888888889,0.0323888888888889,0.0213888888888889,0.00394444444444444,0.00566666666666667,0.000333333333333333,0.00288888888888889,0.000388888888888889,0.000222222222222222,0,5.55555555555556e-05,5.55555555555556e-05,0.000222222222222222,0.00333333333333333,0,0.000222222222222222,5.55555555555556e-05
170,0,0.00222222222222222,0,0.712,0.106166666666667,0.112944444444444,0.0311111111111111,0.0151111111111111,0.00416666666666667,0.00805555555555556,0.000388888888888889,0.003,0.000111111111111111,0,0,5.55555555555556e-05,0,0.000444444444444444,0.00366666666666667,0,0.000444444444444444,0.000111111111111111
171,0,0.00255555555555556,0,0.716722222222222,0.0951111111111111,0.123611111111111,0.0295555555555556,0.0107777777777778,0.00383333333333333,0.00883333333333333,5e-04,0.00255555555555556,0,0,0,0,0,5e-04,0.00477777777777778,0,5e-04,0.000166666666666667
172,0.003,0.00166666666666667,0.000111111111111111,0.657722222222222,0.094,0.184555555555556,0.0290555555555556,0.00916666666666667,0.00505555555555556,0.011,0.00105555555555556,0.00211111111111111,0,0,0,0,0,0.000722222222222222,0.000388888888888889,0,0.000222222222222222,0.000111111111111111
173,0.000166666666666667,0.00277777777777778,5.55555555555556e-05,0.610111111111111,0.167666666666667,0.171333333333333,0.0174444444444444,0.00644444444444444,0.00783333333333333,0.008,0.00166666666666667,0.00161111111111111,0.000666666666666667,0.000333333333333333,0,0,0,0.001,0.00205555555555556,0,0.000111111111111111,0
174,0,0.001,0.000166666666666667,0.515888888888889,0.126944444444444,0.266833333333333,0.0248888888888889,0.00805555555555556,0.00711111111111111,0.00927777777777778,0.00383333333333333,0.00144444444444444,0,0.000277777777777778,0.00183333333333333,0,0,0.001,0.0309444444444444,0.000277777777777778,0.000222222222222222,0
175,0,0.001,0.000111111111111111,0.523333333333333,0.110722222222222,0.241444444444444,0.0312222222222222,0.00733333333333333,0.00594444444444444,0.00944444444444444,0.00305555555555556,0.00122222222222222,0,0.000166666666666667,0.00133333333333333,0,0,0.00111111111111111,0.0615555555555556,0.000833333333333333,0.000166666666666667,0
176,0,0.000674498341858243,5.62081951548536e-05,0.554269012422011,0.104041369231634,0.208869653195436,0.0273733910404137,0.00567702771064021,0.00562081951548536,0.0150637963015008,0.00252936878196841,0.00101174751278736,0,0.000112416390309707,0.000843122927322804,0,0,0.00224832780619414,0.0680119161373728,0.00320386712382665,0.000168624585464561,0.000224832780619414
177,0,0.000222965440356745,0,0.583389074693422,0.103846153846154,0.172240802675585,0.0193422519509476,0.00351170568561873,0.00618729096989967,0.0250278706800446,0.00206243032329989,0.000780379041248607,0,0.000111482720178372,0.000445930880713489,0.000111482720178372,0,0.00423634336677815,0.0707357859531773,0.00674470457079153,0.000167224080267559,0.00072463768115942
178,0,5.55555555555556e-05,0,0.5985,0.102444444444444,0.154444444444444,0.0151666666666667,0.0025,0.00672222222222222,0.0303333333333333,0.00155555555555556,0.000611111111111111,0,0.000222222222222222,0.000277777777777778,0.000277777777777778,0,0.00533333333333333,0.0715555555555556,0.00855555555555556,0.000166666666666667,0.00105555555555556
179,0,0.000111111111111111,0.000444444444444444,0.718777777777778,0.0661111111111111,0.139611111111111,0.0227222222222222,0.00388888888888889,0.00744444444444444,0.00638888888888889,0.000611111111111111,0.000444444444444444,5.55555555555556e-05,0.000222222222222222,0.000333333333333333,0.00361111111111111,0,0.00138888888888889,0.0197777777777778,0.00672222222222222,0.000222222222222222,0.001
180,0,0,0,0.702,0.0932777777777778,0.114166666666667,0.0299444444444444,0.0107222222222222,0.00477777777777778,0.0138333333333333,0.000833333333333333,0.001,0.000111111111111111,0,0,0,0,0.00194444444444444,0.0265,0,5e-04,0.000166666666666667
181,0,0.000111111111111111,0.000166666666666667,0.546111111111111,0.137944444444444,0.2065,0.0321111111111111,0.0121666666666667,0.0075,0.0106111111111111,0.0055,0.00161111111111111,0.000277777777777778,0.000388888888888889,0.000166666666666667,0.000777777777777778,0,0.00188888888888889,0.0342222222222222,0.000833333333333333,0.000388888888888889,0.000444444444444444
182,0.000111111111111111,0,0.000111111111111111,0.678166666666667,0.0591111111111111,0.205777777777778,0.0183333333333333,0.00966666666666667,0.0111111111111111,0.00338888888888889,0.00511111111111111,0.000555555555555556,0.000277777777777778,0.000277777777777778,0,0,0,0.000277777777777778,0.00716666666666667,0,0.000388888888888889,0.000166666666666667
183,0.000166666666666667,0.00411111111111111,0,0.758333333333333,0.0540555555555556,0.104277777777778,0.0335,0.0303333333333333,0.00361111111111111,0.00422222222222222,0.000166666666666667,0.00483333333333333,0.000222222222222222,5e-04,0,0,0.000166666666666667,0.000166666666666667,0.000666666666666667,0,5e-04,0.000166666666666667
184,0.000166666666666667,0.000722222222222222,0,0.728444444444444,0.0916666666666667,0.0927777777777778,0.0309444444444444,0.0273888888888889,0.00394444444444444,0.0112777777777778,5e-04,0.00455555555555556,0.000111111111111111,0.000277777777777778,0,0.000166666666666667,0,0.000611111111111111,0.004,0.00127777777777778,0.000388888888888889,5e-04
185,0.000444444444444444,0.00133333333333333,0.000111111111111111,0.646166666666667,0.152,0.132277777777778,0.0176666666666667,0.0103888888888889,0.00561111111111111,0.00877777777777778,0.000277777777777778,0.00155555555555556,0.000555555555555556,0.000666666666666667,0,0.000111111111111111,0,0.00116666666666667,0.0197777777777778,0,0.000166666666666667,0.000111111111111111
