"Time","Bacteroidia","Clostridia_258483","Negativicutes","Gammaproteobacteria","Bacilli","Desulfovibrionia","Actinomycetia","Verrucomicrobiae","Coriobacteriia","Campylobacteria","Bacteria_Kingdom","Fusobacteriia"
143,0.597444444444444,0.356222222222222,0.0141666666666667,0.0107777777777778,0.00372222222222222,0.00911111111111111,0.000555555555555556,0.00555555555555556,0.000388888888888889,0.000166666666666667,0.00188888888888889,0
144,0.636611111111111,0.316611111111111,0.0163888888888889,0.0130555555555556,0.00444444444444444,0.00705555555555556,0.000111111111111111,0.00505555555555556,0.000111111111111111,5.55555555555556e-05,5e-04,0
145,0.605722222222222,0.330722222222222,0.0182222222222222,0.0223333333333333,0.00455555555555556,0.00811111111111111,0.000166666666666667,0.00877777777777778,0.000222222222222222,0,0.00116666666666667,0
146,0.724111111111111,0.212944444444444,0.0183888888888889,0.0262777777777778,0.002,0.0114444444444444,0.000166666666666667,0.00383333333333333,0.000277777777777778,0,0.000444444444444444,0
147,0.643666666666667,0.3095,0.0161666666666667,0.0149444444444444,0.00405555555555556,0.0101666666666667,0.000111111111111111,0.000888888888888889,0.000111111111111111,0,0.000388888888888889,0
148,0.571722222222222,0.361888888888889,0.0197222222222222,0.0113888888888889,0.0122222222222222,0.0106666666666667,0.00166666666666667,0.00127777777777778,0.00155555555555556,0.00294444444444444,0.00461111111111111,0.000333333333333333
149,0.561833333333333,0.396388888888889,0.0177777777777778,0.00944444444444444,0.00311111111111111,0.00961111111111111,0,0.000777777777777778,5e-04,0.000111111111111111,0.000444444444444444,0
150,0.616722222222222,0.339277777777778,0.017,0.0103333333333333,0.00461111111111111,0.0112777777777778,0.000111111111111111,0.000388888888888889,0.000111111111111111,0,0.000166666666666667,0
151,0.396833333333333,0.506444444444444,0.0200555555555556,0.00661111111111111,0.0108333333333333,0.00922222222222222,0.0168333333333333,0.000333333333333333,0.00783333333333333,0.0171111111111111,0.00616666666666667,0.00161111111111111
152,0.559722222222222,0.3525,0.0213888888888889,0.00738888888888889,0.0100555555555556,0.0123888888888889,0.00222222222222222,0.0065,0.000888888888888889,0.00572222222222222,0.0200555555555556,0.00116666666666667
153,0.601,0.354666666666667,0.0142222222222222,0.00788888888888889,0.00783333333333333,0.0121111111111111,0.000444444444444444,0.000277777777777778,0.000444444444444444,0.000222222222222222,0.000611111111111111,0.000222222222222222
154,0.362388888888889,0.544444444444444,0.0196666666666667,0.00261111111111111,0.0115555555555556,0.004,0.0382222222222222,0.000222222222222222,0.00422222222222222,0.00283333333333333,0.00572222222222222,0.00411111111111111
155,0.427222222222222,0.492277777777778,0.0183888888888889,0.004,0.0106666666666667,0.00544444444444444,0.0285555555555556,5e-04,0.00305555555555556,0.0025,0.00433333333333333,0.003
156,0.566222222222222,0.380111111111111,0.0169444444444444,0.00661111111111111,0.00627777777777778,0.00811111111111111,0.00994444444444444,0.000833333333333333,0.00127777777777778,0.000611111111111111,0.002,0.00105555555555556
157,0.643833333333333,0.316,0.0153333333333333,0.00944444444444444,0.004,0.00888888888888889,0.000222222222222222,0.00105555555555556,0.000388888888888889,0,0.000833333333333333,0
158,0.632222222222222,0.331222222222222,0.00833333333333333,0.0126111111111111,0.00444444444444444,0.00805555555555556,0.000166666666666667,0.00155555555555556,0.000388888888888889,0.000111111111111111,0.000833333333333333,0
159,0.514611111111111,0.441666666666667,0.0136111111111111,0.0107222222222222,0.00855555555555556,0.00677777777777778,0.000777777777777778,0.00116666666666667,0.000222222222222222,0,0.00172222222222222,0
160,0.620444444444444,0.355777777777778,0.00866666666666667,0.00633333333333333,0.00377777777777778,0.00461111111111111,0.000277777777777778,0,0,0,0.000111111111111111,0
161,0.677444444444444,0.278888888888889,0.0085,0.0163888888888889,0.00516666666666667,0.0121666666666667,0.000277777777777778,5.55555555555556e-05,0.000222222222222222,0.000833333333333333,5.55555555555556e-05,0
162,0.653611111111111,0.300888888888889,0.0107222222222222,0.0141111111111111,0.00727777777777778,0.0121666666666667,0.000333333333333333,0.000111111111111111,0.000222222222222222,0.000555555555555556,0,0
163,0.610888888888889,0.343944444444444,0.0126666666666667,0.00972222222222222,0.00877777777777778,0.0119444444444444,0.000333333333333333,0.000222222222222222,0.000833333333333333,0.000222222222222222,0.000388888888888889,0
164,0.581166666666667,0.373277777777778,0.0142777777777778,0.00733333333333333,0.0111111111111111,0.00983333333333333,5e-04,0.000611111111111111,0.00105555555555556,0,0.000722222222222222,0
165,0.535666666666667,0.337611111111111,0.0271666666666667,0.00355555555555556,0.00672222222222222,0.00661111111111111,0.00544444444444444,0.000888888888888889,0.00244444444444444,0.00355555555555556,0.068,0.00227777777777778
166,0.499666666666667,0.302611111111111,0.0407222222222222,0.00183333333333333,0.00233333333333333,0.00372222222222222,0.0101666666666667,0.000944444444444444,0.00372222222222222,0.00588888888888889,0.123888888888889,0.0045
167,0.706611111111111,0.262722222222222,0.0113888888888889,0.00588888888888889,0.00572222222222222,0.00544444444444444,5.55555555555556e-05,0.000111111111111111,0,0.000166666666666667,0.00177777777777778,0
168,0.719,0.251166666666667,0.0113888888888889,0.007,0.0045,0.00594444444444444,0,0.000111111111111111,5.55555555555556e-05,0,0.000777777777777778,0
169,0.713944444444444,0.253055555555556,0.0123888888888889,0.00827777777777778,0.00422222222222222,0.00672222222222222,0,5.55555555555556e-05,0.000166666666666667,0,0.001,0
170,0.602055555555556,0.357388888888889,0.0107222222222222,0.0123888888888889,0.00633333333333333,0.00927777777777778,0.000888888888888889,0,0.000444444444444444,0.000222222222222222,0.000277777777777778,0
171,0.664555555555556,0.292944444444444,0.0125,0.0145555555555556,0.00238888888888889,0.0105555555555556,0.000111111111111111,0.000111111111111111,0.000222222222222222,0.000166666666666667,0.00188888888888889,0
172,0.522777777777778,0.429944444444444,0.0143888888888889,0.00994444444444444,0.00955555555555556,0.00877777777777778,0.00111111111111111,0.000111111111111111,0.000333333333333333,0.000555555555555556,0.00244444444444444,0
173,0.510722222222222,0.335,0.0250555555555556,0.00244444444444444,0.00338888888888889,0.00516666666666667,0.0177222222222222,0.00255555555555556,0.00227777777777778,0.0045,0.0897777777777778,0.000944444444444444
174,0.468833333333333,0.392833333333333,0.0324444444444444,0.000944444444444444,0.0035,0.004,0.0369444444444444,0.00222222222222222,0.00466666666666667,0.00627777777777778,0.0448333333333333,0.00205555555555556
175,0.580888888888889,0.387611111111111,0.0146111111111111,0.00572222222222222,0.00316666666666667,0.00655555555555556,0,0,0.000166666666666667,0.000166666666666667,0.00111111111111111,0
176,0.373833333333333,0.5055,0.0192222222222222,0.00411111111111111,0.00605555555555556,0.00472222222222222,0.0433888888888889,0.000277777777777778,0.00566666666666667,0.0228333333333333,0.0132222222222222,0.00116666666666667
177,0.485888888888889,0.262333333333333,0.0182777777777778,0.00177777777777778,0.00961111111111111,0.0112222222222222,0.0175,0.000166666666666667,0.00266666666666667,0.0169444444444444,0.0948888888888889,0.0787222222222222
178,0.526111111111111,0.313555555555556,0.0211111111111111,0.00338888888888889,0.00761111111111111,0.0110555555555556,0.00688888888888889,0.000277777777777778,0.00111111111111111,0.00861111111111111,0.0542222222222222,0.0460555555555556
179,0.571555555555555,0.384888888888889,0.0215,0.00633333333333333,0.00466666666666667,0.00827777777777778,0.000333333333333333,0.000222222222222222,0.000111111111111111,0.000666666666666667,0.00133333333333333,0
180,0.581944444444444,0.380444444444444,0.0165555555555556,0.00911111111111111,0.00494444444444444,0.00588888888888889,0.000111111111111111,0.000111111111111111,0,0,0.000888888888888889,0
181,0.564166666666667,0.400222222222222,0.0161111111111111,0.00861111111111111,0.00466666666666667,0.00316666666666667,0.000888888888888889,0,0.000166666666666667,0.000166666666666667,0.000833333333333333,0.001
182,0.544277777777778,0.423166666666667,0.0172222222222222,0.007,0.00383333333333333,0.00388888888888889,0,0,0.000166666666666667,0,0.000444444444444444,0
183,0.604055555555556,0.353,0.0233333333333333,0.00994444444444444,0.004,0.00333333333333333,0.000277777777777778,0.000111111111111111,5.55555555555556e-05,5.55555555555556e-05,0.00155555555555556,0
184,0.628611111111111,0.321277777777778,0.0224444444444444,0.0159444444444444,0.00444444444444444,0.00505555555555556,0.000166666666666667,0.000111111111111111,5.55555555555556e-05,0.000111111111111111,0.00161111111111111,0
185,0.646722222222222,0.299611111111111,0.0217777777777778,0.0177222222222222,0.00527777777777778,0.00738888888888889,5.55555555555556e-05,5.55555555555556e-05,0.000111111111111111,5.55555555555556e-05,0.00116666666666667,0
186,0.717722222222222,0.242555555555556,0.0172222222222222,0.0100555555555556,0.00472222222222222,0.00594444444444444,0,5.55555555555556e-05,5.55555555555556e-05,0.000222222222222222,0.00138888888888889,0
187,0.713555555555556,0.244555555555556,0.0163888888888889,0.0137777777777778,0.00344444444444444,0.00755555555555556,0,5.55555555555556e-05,0,0,0.000555555555555556,0.000111111111111111
188,0.705111111111111,0.247,0.0211111111111111,0.0137777777777778,0.00411111111111111,0.00711111111111111,5.55555555555556e-05,0.000388888888888889,0.000277777777777778,0.000111111111111111,0.000833333333333333,0.000111111111111111
189,0.682555555555556,0.2625,0.0253333333333333,0.0142222222222222,0.00505555555555556,0.00694444444444444,5.55555555555556e-05,0.00122222222222222,0.000388888888888889,0.000333333333333333,0.00105555555555556,0.000333333333333333
190,0.695,0.258888888888889,0.0201111111111111,0.0110555555555556,0.00416666666666667,0.00755555555555555,5.55555555555556e-05,0.00188888888888889,0.000222222222222222,0.000166666666666667,0.000722222222222222,0.000166666666666667
191,0.725,0.239666666666667,0.0136111111111111,0.00727777777777778,0.00433333333333333,0.00705555555555556,0,0.00233333333333333,0,0,0.000722222222222222,0
192,0.796444444444444,0.170944444444444,0.0141111111111111,0.00838888888888889,0.00283333333333333,0.00616666666666667,5.55555555555556e-05,0.000222222222222222,0,0,0.000833333333333333,0
193,0.659277777777778,0.270777777777778,0.0166111111111111,0.0359444444444444,0.00794444444444444,0.00416666666666667,5.55555555555556e-05,0.00111111111111111,0.000111111111111111,0.000666666666666667,0.00322222222222222,0.000111111111111111
194,0.646388888888889,0.285666666666667,0.027,0.0247222222222222,0.00466666666666667,0.00538888888888889,0,0.00416666666666667,5.55555555555556e-05,0,0.00172222222222222,0
195,0.736555555555556,0.230611111111111,0.015,0.00788888888888889,0.00233333333333333,0.00694444444444444,0,0.000111111111111111,0.000111111111111111,0,0.000444444444444444,0
196,0.658166666666667,0.3195,0.00944444444444444,0.00483333333333333,0.00122222222222222,0.00511111111111111,0,0.000166666666666667,0.000166666666666667,0,0.00138888888888889,0
197,0.719833333333333,0.226833333333333,0.0308333333333333,0.00761111111111111,0.00327777777777778,0.0101111111111111,0,0.000833333333333333,0.000166666666666667,0,5e-04,0
198,0.660888888888889,0.290333333333333,0.0252222222222222,0.008,0.00272222222222222,0.00622222222222222,0,0.00527777777777778,0,0.000111111111111111,0.00111111111111111,0
199,0.722944444444444,0.231777777777778,0.0221666666666667,0.0106666666666667,0.00261111111111111,0.00666666666666667,5.55555555555556e-05,0.00161111111111111,0.000888888888888889,0,0.000611111111111111,0
200,0.772388888888889,0.189833333333333,0.0192222222222222,0.0102777777777778,0.00233333333333333,0.00372222222222222,0.000222222222222222,0.000444444444444444,0.000222222222222222,0,0.00127777777777778,5.55555555555556e-05
201,0.742055555555556,0.216277777777778,0.0227777777777778,0.00944444444444444,0.00283333333333333,0.00522222222222222,0,0.000166666666666667,0.000444444444444444,0,0.000666666666666667,0
202,0.701611111111111,0.258111111111111,0.0183333333333333,0.0111111111111111,0.00444444444444444,0.00561111111111111,0.000222222222222222,0,0.000111111111111111,0,0.000444444444444444,0
203,0.6875,0.268888888888889,0.0191111111111111,0.0121111111111111,0.00488888888888889,0.00688888888888889,0.000166666666666667,0,0,0,0.000388888888888889,0
204,0.805,0.169833333333333,0.0115555555555556,0.00561111111111111,0.00194444444444444,0.00511111111111111,0.000111111111111111,0,0.000277777777777778,0.000111111111111111,0.000444444444444444,0
205,0.837,0.145166666666667,0.00916666666666667,0.003,0.00122222222222222,0.00394444444444444,5.55555555555556e-05,0,0,5.55555555555556e-05,0.000388888888888889,0
206,0.314111111111111,0.603277777777778,0.0158333333333333,0.005,0.0116666666666667,0.00638888888888889,0.0241666666666667,0,0.00538888888888889,0.00538888888888889,0.00705555555555556,0.00161111111111111
207,0.486111111111111,0.452388888888889,0.0147777777777778,0.00644444444444444,0.00977777777777778,0.00927777777777778,0.0116666666666667,5.55555555555556e-05,0.00216666666666667,0.00255555555555556,0.00388888888888889,0.000777777777777778
208,0.655,0.298333333333333,0.017,0.008,0.00722222222222222,0.0132777777777778,5.55555555555556e-05,0,0.000111111111111111,5.55555555555556e-05,0.000833333333333333,0
209,0.696611111111111,0.248833333333333,0.0206111111111111,0.0116666666666667,0.00972222222222222,0.0113333333333333,0.000111111111111111,0.000111111111111111,0.000277777777777778,0,0.000666666666666667,0
210,0.689444444444444,0.264666666666667,0.0227777777777778,0.00761111111111111,0.00816666666666667,0.00655555555555556,0,0.000277777777777778,0,0,0.000333333333333333,0
211,0.473166666666667,0.427277777777778,0.0330555555555556,0.0102777777777778,0.00672222222222222,0.0085,0.00883333333333333,0.000166666666666667,0.00216666666666667,0.0223333333333333,0.00411111111111111,0.00338888888888889
212,0.581111111111111,0.3095,0.03,0.00744444444444444,0.00883333333333333,0.0109444444444444,0.004,0.000777777777777778,0.000833333333333333,0.0171111111111111,0.026,0.00344444444444444
213,0.680611111111111,0.279777777777778,0.0228333333333333,0.00727777777777778,0.00244444444444444,0.00638888888888889,5.55555555555556e-05,0.000166666666666667,0.000111111111111111,0,0.000277777777777778,0
214,0.636111111111111,0.328222222222222,0.0128333333333333,0.00916666666666667,0.0065,0.006,0,0.000111111111111111,0.000277777777777778,0,0.000777777777777778,0
215,0.472888888888889,0.420333333333333,0.0179444444444444,0.00722222222222222,0.00627777777777778,0.006,0.00816666666666667,0.000166666666666667,0.0015,0.0392222222222222,0.0164444444444444,0.00372222222222222
216,0.655833333333333,0.309833333333333,0.0172777777777778,0.00783333333333333,0.000944444444444444,0.00705555555555556,0,0.000111111111111111,0,0,0.001,0
217,0.577277777777778,0.392555555555556,0.0123333333333333,0.00666666666666667,0.00438888888888889,0.00566666666666667,0,0.000111111111111111,5.55555555555556e-05,0,0.000944444444444444,0
218,0.716333333333333,0.255166666666667,0.0119444444444444,0.00677777777777778,0.002,0.00688888888888889,0,5.55555555555556e-05,0,0.000111111111111111,0.000666666666666667,0
219,0.399888888888889,0.470333333333333,0.0218333333333333,0.00766666666666667,0.00916666666666667,0.00683333333333333,0.0135,0.000222222222222222,0.00288888888888889,0.0497222222222222,0.0158333333333333,0.00127777777777778
220,0.546555555555556,0.354055555555556,0.0235,0.00738888888888889,0.00688888888888889,0.00755555555555555,0.008,0.001,0.00188888888888889,0.0308888888888889,0.0111666666666667,0.000722222222222222
221,0.764777777777778,0.188111111111111,0.0238333333333333,0.00794444444444444,0.0035,0.0085,0,0.00172222222222222,0,0,0.00138888888888889,0
222,0.713111111111111,0.252722222222222,0.0167777777777778,0.00444444444444444,0.00261111111111111,0.00916666666666667,0,0.000277777777777778,0,0,0.000888888888888889,0
223,0.764722222222222,0.208944444444444,0.0137777777777778,0.00333333333333333,0.00111111111111111,0.00627777777777778,0,0.000555555555555556,0,0.000111111111111111,0.00111111111111111,0
224,0.416166666666667,0.516444444444444,0.0128888888888889,0.00422222222222222,0.0163333333333333,0.00788888888888889,0.00261111111111111,0.00138888888888889,0.00227777777777778,0.002,0.0176666666666667,0.000111111111111111
225,0.617111111111111,0.3385,0.0160555555555556,0.00683333333333333,0.00333333333333333,0.00877777777777778,0,0.0045,0,0,0.00477777777777778,0
226,0.659944444444444,0.289388888888889,0.0184444444444444,0.0111111111111111,0.00572222222222222,0.0118888888888889,0.000111111111111111,0.00111111111111111,0.000111111111111111,0.000611111111111111,0.00155555555555556,0
227,0.677333333333333,0.2905,0.0128333333333333,0.00633333333333333,0.00355555555555556,0.00783333333333333,0.000111111111111111,0.000166666666666667,0.000111111111111111,0,0.00111111111111111,0
228,0.485166666666667,0.433555555555556,0.0267777777777778,0.00361111111111111,0.00572222222222222,0.00666666666666667,0.00727777777777778,0.000166666666666667,0.00144444444444444,0.00988888888888889,0.00416666666666667,0.0151111111111111
229,0.594666666666667,0.371833333333333,0.0122777777777778,0.00922222222222222,0.00338888888888889,0.00705555555555556,0.000277777777777778,0.000111111111111111,0.000333333333333333,0,0.000833333333333333,0
230,0.616055555555556,0.343,0.0171111111111111,0.0125,0.00211111111111111,0.00811111111111111,5.55555555555556e-05,0,0.000277777777777778,0,0.000722222222222222,0
231,0.644388888888889,0.303944444444444,0.0241111111111111,0.0136666666666667,0.00183333333333333,0.0106666666666667,0,0,0.000111111111111111,0,0.000944444444444444,0
232,0.613333333333333,0.338444444444444,0.018,0.0146111111111111,0.00466666666666667,0.00783333333333333,0.000111111111111111,0.000222222222222222,5.55555555555556e-05,0,0.00261111111111111,0
233,0.617444444444444,0.344777777777778,0.0161666666666667,0.0105,0.002,0.0055,0,5e-04,0.000277777777777778,0,0.00272222222222222,0
234,0.670333333333333,0.297833333333333,0.00966666666666667,0.00777777777777778,0.00455555555555556,0.00594444444444444,0.000333333333333333,0.000555555555555556,0.000944444444444444,5.55555555555556e-05,0.00188888888888889,0
235,0.692555555555556,0.2805,0.00611111111111111,0.00522222222222222,0.00572222222222222,0.00611111111111111,0.000444444444444444,0.000722222222222222,0.00161111111111111,5.55555555555556e-05,0.000944444444444444,0
236,0.712444444444444,0.242555555555556,0.0234444444444444,0.00511111111111111,0.00411111111111111,0.00855555555555556,0,0.00222222222222222,0.000277777777777778,0,0.00122222222222222,0
237,0.646055555555556,0.312611111111111,0.0195,0.00483333333333333,0.00938888888888889,0.00533333333333333,0,0.000666666666666667,0,0.000166666666666667,0.00133333333333333,0
238,0.710888888888889,0.251111111111111,0.0187777777777778,0.00527777777777778,0.00633333333333333,0.0055,0,0.000722222222222222,0.000333333333333333,5.55555555555556e-05,0.000833333333333333,0
239,0.624944444444444,0.313777777777778,0.0316111111111111,0.00722222222222222,0.0107777777777778,0.009,0,0,0,0.000166666666666667,0.00155555555555556,0.000722222222222222
240,0.671611111111111,0.286388888888889,0.0217777777777778,0.00377777777777778,0.00627777777777778,0.00933333333333333,0,0,0,0,0.000833333333333333,0
241,0.729444444444444,0.229166666666667,0.0226111111111111,0.00444444444444444,0.00516666666666667,0.00794444444444444,0.000111111111111111,0,0.000222222222222222,0,0.000888888888888889,0
242,0.689444444444444,0.265555555555556,0.0212777777777778,0.0085,0.00611111111111111,0.00761111111111111,0.000111111111111111,0,0.000166666666666667,0,0.00111111111111111,0
243,0.634277777777778,0.317555555555556,0.0183333333333333,0.0131111111111111,0.00777777777777778,0.00772222222222222,0.000111111111111111,0,0.000166666666666667,0,0.000777777777777778,0
244,0.598333333333333,0.367166666666667,0.0128888888888889,0.00877777777777778,0.00516666666666667,0.00638888888888889,0,0,0.000222222222222222,0,0.001,0
245,0.6595,0.296888888888889,0.0250555555555556,0.00616666666666667,0.00566666666666667,0.005,5.55555555555556e-05,0,5.55555555555556e-05,0.000222222222222222,0.00133333333333333,0
246,0.727166666666667,0.2355,0.0209444444444444,0.00438888888888889,0.00327777777777778,0.00588888888888889,0,0,0.000277777777777778,0.000277777777777778,0.00205555555555556,0
247,0.679277777777778,0.282277777777778,0.0197222222222222,0.00427777777777778,0.00616666666666667,0.00638888888888889,5.55555555555556e-05,0,0.000111111111111111,0,0.00172222222222222,0
248,0.437833333333333,0.4265,0.0168333333333333,0.00272222222222222,0.0110555555555556,0.00661111111111111,0.0123888888888889,0,0.00261111111111111,0.0551666666666667,0.0248333333333333,0.00316666666666667
249,0.672111111111111,0.223388888888889,0.0131666666666667,0.00366666666666667,0.00794444444444444,0.00594444444444444,0,0.00111111111111111,5.55555555555556e-05,0.000222222222222222,0.072,0.000111111111111111
250,0.6975,0.262055555555556,0.0167222222222222,0.00555555555555556,0.00522222222222222,0.0103888888888889,0,0.000388888888888889,0.000111111111111111,0,0.00183333333333333,0
251,0.668722222222222,0.289055555555556,0.0208333333333333,0.00511111111111111,0.004,0.00972222222222222,0.000111111111111111,0.000555555555555556,0.000222222222222222,0,0.0015,0
252,0.721166666666667,0.252111111111111,0.012,0.00455555555555556,0.00211111111111111,0.00655555555555556,0,0.000277777777777778,0,0,0.00122222222222222,0
253,0.685666666666667,0.284611111111111,0.0119444444444444,0.00772222222222222,0.00322222222222222,0.00477777777777778,0,0.000611111111111111,0.000166666666666667,0,0.00127777777777778,0
254,0.611833333333333,0.331833333333333,0.0148888888888889,0.006,0.00372222222222222,0.00511111111111111,0.00483333333333333,0.00394444444444444,0.000666666666666667,0.00272222222222222,0.0143333333333333,0
255,0.516666666666667,0.377944444444444,0.0188333333333333,0.00322222222222222,0.00472222222222222,0.00527777777777778,0.0104444444444444,0.00638888888888889,0.0015,0.00588888888888889,0.0489444444444445,0
256,0.565166666666667,0.187833333333333,0.0241111111111111,0.0025,0.00277777777777778,0.00172222222222222,0.000222222222222222,0.00188888888888889,0.000666666666666667,0,0.212888888888889,0
257,0.743833333333333,0.202833333333333,0.0120555555555556,0.0172222222222222,0.00305555555555556,0.00661111111111111,0.00133333333333333,0.00116666666666667,0.000277777777777778,5.55555555555556e-05,0.0113888888888889,0
258,0.728944444444444,0.218611111111111,0.0201111111111111,0.00988888888888889,0.00338888888888889,0.0135,0.000111111111111111,0.000166666666666667,0.000166666666666667,0,0.005,0
259,0.675722222222222,0.285944444444444,0.0126666666666667,0.014,0.00233333333333333,0.00572222222222222,5.55555555555556e-05,0.000111111111111111,0.000111111111111111,0,0.00333333333333333,0
260,0.658722222222222,0.2865,0.00955555555555556,0.00505555555555556,0.00566666666666667,0.00333333333333333,0.000166666666666667,0,5e-04,0.000111111111111111,0.0303888888888889,0
261,0.712833333333333,0.224888888888889,0.014,0.00483333333333333,0.00372222222222222,0.00427777777777778,0.000111111111111111,0,0.000388888888888889,5.55555555555556e-05,0.0348333333333333,5.55555555555556e-05
262,0.769833333333333,0.161,0.0181666666666667,0.00294444444444444,0.0015,0.005,0,0,5.55555555555556e-05,0,0.0413333333333333,0.000166666666666667
263,0.710111111111111,0.188277777777778,0.0156111111111111,0.00255555555555556,0.00155555555555556,0.00161111111111111,0,0,0,0,0.0802777777777778,0
264,0.744611111111111,0.179277777777778,0.0219444444444444,0.00355555555555556,0.00172222222222222,0.00288888888888889,0,0,0.000166666666666667,0.000222222222222222,0.0447777777777778,0.000833333333333333
265,0.716777777777778,0.202722222222222,0.0258888888888889,0.00572222222222222,0.00166666666666667,0.00416666666666667,0,0,0.000277777777777778,0.000222222222222222,0.0421111111111111,0.000444444444444444
266,0.6715,0.242277777777778,0.0284444444444444,0.0102777777777778,0.0025,0.00483333333333333,0.000111111111111111,0,0.000222222222222222,0.000222222222222222,0.0396111111111111,0
267,0.670833333333333,0.253277777777778,0.0250555555555556,0.0125555555555556,0.00361111111111111,0.00538888888888889,0.000222222222222222,0,5.55555555555556e-05,0.000166666666666667,0.0288333333333333,0
268,0.672722222222222,0.266166666666667,0.0199444444444444,0.0121666666666667,0.00522222222222222,0.00483333333333333,0.000222222222222222,0,0.000111111111111111,5.55555555555556e-05,0.0184444444444444,0
269,0.661277777777778,0.291388888888889,0.0145555555555556,0.0133333333333333,0.00533333333333333,0.00816666666666667,0,0,0.000111111111111111,0.000444444444444444,0.00538888888888889,0
270,0.525055555555555,0.381722222222222,0.0168333333333333,0.0116111111111111,0.0118333333333333,0.00711111111111111,0.000166666666666667,0.000111111111111111,0.000555555555555556,0.000222222222222222,0.0438333333333333,0.000944444444444444
271,0.3865,0.4695,0.0184444444444444,0.00944444444444444,0.0173888888888889,0.00672222222222222,0.000444444444444444,0.000111111111111111,0.000944444444444444,0.000111111111111111,0.0886666666666667,0.00172222222222222
272,0.603777777777778,0.350555555555556,0.0158333333333333,0.0148888888888889,0.00333333333333333,0.00972222222222222,0,0,0.000388888888888889,0,0.0015,0
273,0.634166666666667,0.319,0.0270555555555556,0.00944444444444444,0.00233333333333333,0.00572222222222222,5.55555555555556e-05,0.000222222222222222,0.000444444444444444,0,0.00155555555555556,0
274,0.642944444444444,0.305277777777778,0.0273333333333333,0.00911111111111111,0.00344444444444444,0.0095,5.55555555555556e-05,0.000166666666666667,0.000222222222222222,0.000111111111111111,0.00183333333333333,0
275,0.655666666666667,0.282055555555556,0.0286666666666667,0.0105,0.00544444444444444,0.0148333333333333,0,0.000166666666666667,0.000277777777777778,0.000333333333333333,0.00205555555555556,0
276,0.473666666666667,0.457222222222222,0.0160555555555556,0.00544444444444444,0.00511111111111111,0.0126111111111111,0.00922222222222222,0.000166666666666667,0.00316666666666667,0.0105555555555556,0.0055,0.000777777777777778
277,0.501166666666667,0.420611111111111,0.0178333333333333,0.00411111111111111,0.00455555555555556,0.0101666666666667,0.00977777777777778,0.00166666666666667,0.00277777777777778,0.00927777777777778,0.0165555555555556,0.00105555555555556
278,0.574222222222222,0.334888888888889,0.0205555555555556,0.00444444444444444,0.00455555555555556,0.00722222222222222,0.00844444444444444,0.00533333333333333,0.002,0.00616666666666667,0.0308333333333333,0.000944444444444444
279,0.622111111111111,0.279166666666667,0.0227777777777778,0.00455555555555556,0.00416666666666667,0.00488888888888889,0.00661111111111111,0.00816666666666667,0.00205555555555556,0.00288888888888889,0.041,0.00138888888888889
280,0.708222222222222,0.239833333333333,0.0131111111111111,0.00316666666666667,0.00272222222222222,0.00394444444444444,0.00255555555555556,0.00416666666666667,0.000611111111111111,0.000944444444444444,0.0198333333333333,0.000666666666666667
281,0.774833333333333,0.211722222222222,0.00405555555555556,0.00272222222222222,0.00166666666666667,0.00366666666666667,0,0.000222222222222222,5.55555555555556e-05,5.55555555555556e-05,0.000833333333333333,0
282,0.77728166693244,0.205283580502844,0.004464997608037,0.00377398607345984,0.00154148726944134,0.00590017541062032,0,0.00106309466858024,0,0,0.000637856801148142,0
283,0.765537617389469,0.206869262424818,0.00596180225809855,0.00596180225809855,0.00142450142450142,0.0101297879075657,0,0.00321831803313285,0.000158277936055714,0,0.000685871056241427,0
284,0.748026421781859,0.211911282960099,0.0081628269158477,0.00869985500241663,0.00134257021642232,0.0151441920412438,0,0.00579990333494442,0.000268514043284464,0,0.000644433703882713,0
285,0.727687905799494,0.21981952239463,0.0104544954330362,0.0116650159568615,0.00126554418399912,0.0195884230218994,0,0.00819852536590734,0.000440189281390998,0,0.000880378562781996,0
